Timestamp, Position
3.010866,(0.0, 1.0, 0.0)
3.019992,(0.0, 1.0, 0.0)
3.030855,(0.0, 1.0, 0.0)
3.040157,(0.0, 1.0, 0.0)
3.050517,(0.0, 1.0, 0.0)
3.061745,(0.0, 1.0, 0.0)
3.071459,(0.0, 1.0, 0.0)
3.082096,(0.0, 1.0, 0.0)
3.091787,(0.0, 1.0, 0.0)
3.10286,(0.0, 1.0, 0.0)
3.11322,(0.0, 1.0, 0.0)
3.122718,(0.0, 1.0, 0.0)
3.132219,(0.0, 1.0, 0.0)
3.143632,(0.0, 1.0, 0.0)
3.153731,(0.0, 1.0, 0.0)
3.164203,(0.0, 1.0, 0.0)
3.176481,(0.0, 1.0, 0.0)
3.185914,(0.0, 1.0, 0.0)
3.1961,(0.0, 1.0, 0.0)
3.205741,(0.0, 1.0, 0.0)
3.215666,(0.0, 1.0, 0.0)
3.225997,(0.0, 1.0, 0.0)
3.235913,(0.0, 1.0, 0.0)
3.246346,(0.0, 1.0, 0.0)
3.255847,(0.0, 1.0, 0.0)
3.26608,(0.0, 1.0, 0.0)
3.276061,(0.0, 1.0, 0.0)
3.285633,(0.0, 1.0, 0.0)
3.296519,(0.0, 1.0, 0.0)
3.305635,(0.0, 1.0, 0.0)
3.315551,(0.0, 1.0, 0.0)
3.326161,(0.0, 1.0, 0.0)
3.336236,(0.0, 1.0, 0.0)
3.346262,(0.0, 1.0, 0.0)
3.355901,(0.0, 1.0, 0.0)
3.366433,(0.0, 1.0, 0.0)
3.377113,(0.0, 1.0, 0.0)
3.38719,(0.0, 1.0, 0.0)
3.397811,(0.0, 1.0, 0.0)
3.407715,(0.0, 1.0, 0.0)
3.418825,(0.0, 1.0, 0.0)
3.428838,(0.0, 1.0, 0.0)
3.438754,(0.0, 1.0, 0.0)
3.455667,(0.0, 1.0, 0.0)
3.466067,(0.0, 1.0, 0.0)
3.479808,(0.0, 1.0, 0.0)
3.490886,(0.0, 1.0, 0.0)
3.501955,(0.0, 1.0, 0.0)
3.512253,(0.0, 1.0, 0.0)
3.521491,(0.0, 1.0, 0.0)
3.531449,(0.0, 1.0, 0.0)
3.540756,(0.0, 1.0, 0.0)
3.550947,(0.0, 1.0, 0.0)
3.561416,(0.0, 1.0, 0.0)
3.570944,(0.0, 1.0, 0.0)
3.581083,(0.0, 1.0, 0.0)
3.591133,(0.0, 1.0, 0.0)
3.600767,(0.0, 1.0, 0.0)
3.610795,(0.0, 1.0, 0.0)
3.619635,(0.0, 1.0, 0.0)
3.628632,(0.0, 1.0, 0.0)
3.637993,(0.0, 1.0, 0.0)
3.647665,(0.0, 1.0, 0.0)
3.658479,(0.0, 1.0, 0.0)
3.668391,(0.0, 1.0, 0.0)
3.67777,(0.0, 1.0, 0.0)
3.686762,(0.0, 1.0, 0.0)
3.697623,(0.0, 1.0, 0.0)
3.706707,(0.0, 1.0, 0.0)
3.716092,(0.0, 1.0, 0.0)
3.725976,(0.0, 1.0, 0.0)
3.735421,(0.0, 1.0, 0.0)
3.745804,(0.0, 1.0, 0.0)
3.755332,(0.0, 1.0, 0.0)
3.769668,(0.0, 1.0, 0.0)
3.781911,(0.0, 1.0, 0.0)
3.800447,(0.0, 1.0, 0.0)
3.828718,(0.0, 1.0, 0.0)
3.842857,(0.0, 1.0, 0.0)
3.853542,(0.0, 1.0, 0.0)
3.863037,(0.0, 1.0, 0.0)
3.872435,(0.0, 1.0, 0.0)
3.882036,(0.0, 1.0, 0.0)
3.892352,(0.0, 1.0, 0.0)
3.901407,(0.0, 1.0, 0.0)
3.911242,(0.0, 1.0, 0.0)
3.920918,(0.0, 1.0, 0.0)
3.931836,(0.0, 1.0, 0.0)
3.942343,(0.0, 1.0, 0.0)
3.972313,(0.0, 1.0, 0.0)
4.023993,(0.0, 1.0, 0.0)
4.04908,(0.0, 1.0, 0.0)
4.05922,(0.0, 1.0, 0.0)
4.0692,(0.0, 1.0, 0.0)
4.080141,(0.0, 1.0, 0.0)
4.089626,(0.0, 1.0, 0.0)
4.099339,(0.0, 1.0, 0.0)
4.108075,(0.0, 1.0, 0.0)
4.118949,(0.0, 1.0, 0.0)
4.13082,(0.0, 1.0, 0.0)
4.143548,(0.0, 1.0, 0.0)
4.154372,(0.0, 1.0, 0.0)
4.168448,(0.0, 1.0, 0.0)
4.179848,(0.0, 1.0, 0.0)
4.190041,(0.0, 1.0, 0.0)
4.202389,(0.0, 1.0, 0.0)
4.213841,(0.0, 1.0, 0.0)
4.224936,(0.0, 1.0, 0.0)
4.237946,(0.0, 1.0, 0.0)
4.24895,(0.0, 1.0, 0.0)
4.261721,(0.0, 1.0, 0.0)
4.272538,(0.0, 1.0, 0.0)
4.285939,(0.0, 1.0, 0.0)
4.296216,(0.0, 1.0, 0.0)
4.306791,(0.0, 1.0, 0.0)
4.31902,(0.0, 1.0, 0.0)
4.334096,(0.0, 1.0, 0.0)
4.344104,(0.0, 1.0, 0.0)
4.354629,(0.0, 1.0, 0.0)
4.365729,(0.0, 1.0, 0.0)
4.378039,(0.0, 1.0, 0.0)
4.389234,(0.0, 1.0, 0.0)
4.401116,(0.0, 1.0, 0.0)
4.413928,(0.0, 1.0, 0.0)
4.424856,(0.0, 1.0, 0.0)
4.436951,(0.0, 1.0, 0.0)
4.448781,(0.0, 1.0, 0.0)
4.460951,(0.0, 1.0, 0.0)
4.472071,(0.0, 1.0, 0.0)
4.483389,(0.0, 1.0, 0.0)
4.497145,(0.0, 1.0, 0.0)
4.509678,(0.0, 1.0, 0.0)
4.520995,(0.0, 1.0, 0.0)
4.533335,(0.0, 1.0, 0.0)
4.546375,(0.0, 1.0, 0.0)
4.557174,(0.0, 1.0, 0.0)
4.569067,(0.0, 1.0, 0.0)
4.583855,(0.0, 1.0, 0.0)
4.593575,(0.0, 1.0, 0.0)
4.605171,(0.0, 1.0, 0.0)
4.616225,(0.0, 1.0, 0.0)
4.628324,(0.0, 1.0, 0.0)
4.639843,(0.0, 1.0, 0.0)
4.651362,(0.0, 1.0, 0.0)
4.663114,(0.0, 1.0, 0.0)
4.67396,(0.0, 1.0, 0.0)
4.685565,(0.0, 1.0, 0.0)
4.697152,(0.0, 1.0, 0.0)
4.709289,(0.0, 1.0, 0.0)
4.721122,(0.0, 1.0, 0.0)
4.731923,(0.0, 1.0, 0.0)
4.74445,(0.0, 1.0, 0.0)
4.754774,(0.0, 1.0, 0.0)
4.767671,(0.0, 1.0, 0.0)
4.780463,(0.0, 1.0, 0.0)
4.793247,(0.0, 1.0, 0.0)
4.810707,(0.0, 1.0, 0.0)
4.82059,(0.0, 1.0, 0.0)
4.832245,(0.0, 1.0, 0.0)
4.842729,(0.0, 1.0, 0.0)
4.852978,(0.0, 1.0, 0.0)
4.864181,(0.0, 1.0, 0.0)
4.875498,(0.0, 1.0, 0.0)
4.88792,(0.0, 1.0, 0.0)
4.904972,(0.0, 1.0, 0.0)
4.914482,(0.0, 1.0, 0.0)
4.924497,(0.0, 1.0, 0.0)
4.935464,(0.0, 1.0, 0.0)
4.947418,(0.0, 1.0, 0.0)
4.958588,(0.0, 1.0, 0.0)
4.970019,(0.0, 1.0, 0.0)
4.981936,(0.0, 1.0, 0.0)
4.993602,(0.0, 1.0, 0.0)
5.004526,(0.0, 1.0, 0.0)
5.016369,(0.0, 1.0, 0.0)
5.028692,(0.0, 1.0, 0.0)
5.045624,(0.0, 1.0, 0.0)
5.055175,(0.0, 1.0, 0.0)
5.064872,(0.0, 1.0, 0.0)
5.077279,(0.0, 1.0, 0.0)
5.094464,(0.0, 1.0, 0.0)
5.104111,(0.0, 1.0, 0.0)
5.114548,(0.0, 1.0, 0.0)
5.130983,(0.0, 1.0, 0.0)
5.142156,(0.0, 1.0, 0.0)
5.151813,(0.0, 1.0, 0.0)
5.161851,(0.0, 1.0, 0.0)
5.172014,(0.0, 1.0, 0.0)
5.183993,(0.0, 1.0, 0.0)
5.19633,(0.0, 1.0, 0.0)
5.213591,(0.0, 1.0, 0.0)
5.224695,(0.0, 1.0, 0.0)
5.233899,(0.0, 1.0, 0.0)
5.244088,(0.0, 1.0, 0.0)
5.255252,(0.0, 1.0, 0.0)
5.267185,(0.0, 1.0, 0.0)
5.286285,(0.0, 1.0, 0.0)
5.298591,(0.0, 1.0, 0.0)
5.308026,(0.0, 1.0, 0.0)
5.317881,(0.0, 1.0, 0.0)
5.328449,(0.0, 1.0, 0.0)
5.340756,(0.0, 1.0, 0.0)
5.352201,(0.0, 1.0, 0.0)
5.363693,(0.0, 1.0, 0.0)
5.375885,(0.0, 1.0, 0.0)
5.387618,(0.0, 1.0, 0.0)
5.399053,(0.0, 1.0, 0.0)
5.414649,(0.0, 1.0, 0.0)
5.425617,(0.0, 1.0, 0.0)
5.435333,(0.0, 1.0, 0.0)
5.446999,(0.0, 1.0, 0.0)
5.458323,(0.0, 1.0, 0.0)
5.471692,(0.0, 1.0, 0.0)
5.482177,(0.0, 1.0, 0.0)
5.494411,(0.0, 1.0, 0.0)
5.504999,(0.0, 1.0, 0.0)
5.517053,(0.0, 1.0, 0.0)
5.538831,(0.0, 1.0, 0.0)
5.550312,(0.0, 1.0, 0.0)
5.561936,(0.0, 1.0, 0.0)
5.5741,(0.0, 1.0, 0.0)
5.585115,(0.0, 1.0, 0.0)
5.595668,(0.0, 1.0, 0.0)
5.60432,(0.0, 1.0, 0.0)
5.614538,(0.0, 1.0, 0.0)
5.625074,(0.0, 1.0, 0.0)
5.637163,(0.0, 1.0, 0.0)
5.648202,(0.0, 1.0, 0.0)
5.659962,(0.0, 1.0, 0.0)
5.670982,(0.0, 1.0, 0.0)
5.681882,(0.0, 1.0, 0.0)
5.693506,(0.0, 1.0, 0.0)
5.704859,(0.0, 1.0, 0.0)
5.71553,(0.0, 1.0, 0.0)
5.731246,(0.0, 1.0, 0.0)
5.744572,(0.0, 1.0, 0.0)
5.755208,(0.0, 1.0, 0.0)
5.76487,(0.0, 1.0, 0.0)
5.773798,(0.0, 1.0, 0.0)
5.785445,(0.0, 1.0, 0.0)
5.796405,(0.0, 1.0, 0.0)
5.818142,(0.0, 1.0, 0.0)
5.855436,(0.0, 1.0, 0.0)
5.884817,(0.0, 1.0, 0.0)
5.895567,(0.0, 1.0, 0.0)
5.906599,(0.0, 1.0, 0.0)
5.918116,(0.0, 1.0, 0.0)
5.92999,(0.0, 1.0, 0.0)
5.942574,(0.0, 1.0, 0.0)
5.954995,(0.0, 1.0, 0.0)
5.969754,(0.0, 1.0, 0.0)
5.999721,(0.0, 1.0, 0.0)
6.014109,(0.0, 1.0, 0.0)
6.02843,(0.0, 1.0, 0.0)
6.042769,(0.0, 1.0, 0.0)
6.055912,(0.0, 1.0, 0.0)
6.06958,(0.0, 1.0, 0.0)
6.08275,(0.0, 1.0, 0.0)
6.094947,(0.0, 1.0, 0.0)
6.106334,(0.0, 1.0, 0.0)
6.118378,(0.0, 1.0, 0.0)
6.130384,(0.0, 1.0, 0.0)
6.153929,(0.0, 1.0, 0.0)
6.167532,(0.0, 1.0, 0.0)
6.179774,(0.0, 1.0, 0.0)
6.190366,(0.0, 1.0, 0.0)
6.202758,(0.0, 1.0, 0.0)
6.214178,(0.0, 1.0, 0.0)
6.226787,(0.0, 1.0, 0.0)
6.238477,(0.0, 1.0, 0.0)
6.25088,(0.0, 1.0, 0.0)
6.274449,(0.0, 1.0, 0.0)
6.287754,(0.0, 1.0, 0.0)
6.315221,(0.0, 1.0, 0.0)
6.328592,(0.0, 1.0, 0.0)
6.340064,(0.0, 1.0, 0.0)
6.352324,(0.0, 1.0, 0.0)
6.36391,(0.0, 1.0, 0.0)
6.376424,(0.0, 1.0, 0.0)
6.393734,(0.0, 1.0, 0.0)
6.410369,(0.0, 1.0, 0.0)
6.421725,(0.0, 1.0, 0.0)
6.43445,(0.0, 1.0, 0.0)
6.445886,(0.0, 1.0, 0.0)
6.471208,(0.0, 1.0, 0.0)
6.483231,(0.0, 1.0, 0.0)
6.494398,(0.0, 1.0, 0.0)
6.506083,(0.0, 1.0, 0.0)
6.517844,(0.0, 1.0, 0.0)
6.529636,(0.0, 1.0, 0.0)
6.542078,(0.0, 1.0, 0.0)
6.556095,(0.0, 1.0, 0.0)
6.569415,(0.0, 1.0, 0.0)
6.582145,(0.0, 1.0, 0.0)
6.598035,(0.0, 1.0, 0.0)
6.627027,(0.0, 1.0, 0.0)
6.641809,(0.0, 1.0, 0.0)
6.655078,(0.0, 1.0, 0.0)
6.668653,(0.0, 1.0, 0.0)
6.681267,(0.0, 1.0, 0.0)
6.694504,(0.0, 1.0, 0.0)
6.708295,(0.0, 1.0, 0.0)
6.720091,(0.0, 1.0, 0.0)
6.732234,(0.0, 1.0, 0.0)
6.744492,(0.0, 1.0, 0.0)
6.756602,(0.0, 1.0, 0.0)
6.783633,(0.0, 1.0, 0.0)
6.796166,(0.0, 1.0, 0.0)
6.813479,(0.0, 1.0, 0.0)
6.842015,(0.0, 1.0, 0.0)
6.852781,(0.0, 1.0, 0.0)
6.865573,(0.0, 1.0, 0.0)
6.878604,(0.0, 1.0, 0.0)
6.889032,(0.0, 1.0, 0.0)
6.900933,(0.0, 1.0, 0.0)
6.913833,(0.0, 1.0, 0.0)
6.940528,(0.0, 1.0, 0.0)
6.966869,(0.0, 1.0, 0.0)
6.99483,(0.0, 1.0, 0.0)
7.021685,(0.0, 1.1, 0.0)
7.047382,(0.0, 1.1, 0.0)
7.07708,(0.0, 1.2, 0.0)
7.108094,(0.0, 1.2, 0.0)
7.135056,(0.0, 1.2, 0.0)
7.164111,(0.0, 1.2, 0.0)
7.196478,(0.0, 1.3, 0.0)
7.222133,(0.0, 1.3, 0.0)
7.249668,(0.0, 1.3, 0.0)
7.276286,(0.0, 1.3, 0.0)
7.307887,(0.0, 1.4, 0.0)
7.334671,(0.0, 1.4, 0.0)
7.361866,(0.0, 1.4, 0.0)
7.388926,(0.0, 1.4, 0.0)
7.416559,(0.0, 1.5, 0.0)
7.444146,(0.0, 1.5, 0.0)
7.471076,(0.0, 1.5, 0.0)
7.497855,(0.0, 1.6, 0.0)
7.524715,(0.0, 1.6, 0.0)
7.551759,(0.0, 1.7, 0.0)
7.580063,(0.0, 1.8, 0.0)
7.606589,(0.0, 1.9, 0.0)
7.632792,(0.0, 2.1, 0.0)
7.66232,(0.0, 2.2, 0.0)
7.689662,(0.0, 2.3, 0.0)
7.716811,(0.0, 2.3, 0.0)
7.742816,(0.0, 2.4, 0.0)
7.769668,(0.0, 2.4, 0.0)
7.796315,(0.0, 2.4, 0.0)
7.823071,(0.0, 2.5, 0.0)
7.849477,(0.0, 2.5, 0.0)
7.875624,(0.0, 2.6, 0.0)
7.901621,(0.0, 2.6, 0.0)
7.933747,(0.0, 2.6, 0.0)
7.95998,(0.0, 2.6, 0.0)
7.986032,(0.0, 2.6, 0.0)
8.011737,(0.0, 2.6, 0.0)
8.022481,(0.0, 2.6, 0.0)
8.033936,(0.0, 2.6, 0.0)
8.045348,(0.0, 2.6, 0.0)
8.05957,(0.0, 2.6, 0.0)
8.085926,(0.0, 2.6, 0.0)
8.0998,(0.0, 2.6, 0.0)
8.113659,(0.0, 2.6, 0.0)
8.12458,(0.0, 2.6, 0.0)
8.136679,(0.0, 2.6, 0.0)
8.149605,(0.0, 2.6, 0.0)
8.161932,(0.0, 2.6, 0.0)
8.18618,(0.0, 2.6, 0.0)
8.198499,(0.0, 2.6, 0.0)
8.221313,(0.0, 2.6, 0.0)
8.24532,(0.0, 2.6, 0.0)
8.256802,(0.0, 2.6, 0.0)
8.268806,(0.0, 2.6, 0.0)
8.28007,(0.0, 2.6, 0.0)
8.290426,(0.0, 2.6, 0.0)
8.300722,(0.0, 2.6, 0.0)
8.313334,(0.0, 2.6, 0.0)
8.341602,(0.0, 2.6, 0.0)
8.366755,(0.0, 2.6, 0.0)
8.378894,(0.0, 2.6, 0.0)
8.404856,(0.0, 2.6, 0.0)
8.41778,(0.0, 2.6, 0.0)
8.429294,(0.0, 2.6, 0.0)
8.440404,(0.0, 2.6, 0.0)
8.451956,(0.0, 2.6, 0.0)
8.463676,(0.0, 2.6, 0.0)
8.475519,(0.0, 2.6, 0.0)
8.486917,(0.0, 2.6, 0.0)
8.499699,(0.0, 2.6, 0.0)
8.510791,(0.0, 2.6, 0.0)
8.521457,(0.0, 2.6, 0.0)
8.532899,(0.0, 2.6, 0.0)
8.557579,(0.0, 2.6, 0.0)
8.569243,(0.0, 2.6, 0.0)
8.580743,(0.0, 2.6, 0.0)
8.59428,(0.0, 2.6, 0.0)
8.604716,(0.0, 2.6, 0.0)
8.616745,(0.0, 2.6, 0.0)
8.628364,(0.0, 2.6, 0.0)
8.640594,(0.0, 2.6, 0.0)
8.651331,(0.0, 2.6, 0.0)
8.662955,(0.0, 2.6, 0.0)
8.673523,(0.0, 2.6, 0.0)
8.687591,(0.0, 2.6, 0.0)
8.713743,(0.0, 2.6, 0.0)
8.725566,(0.0, 2.6, 0.0)
8.737166,(0.0, 2.6, 0.0)
8.748682,(0.0, 2.6, 0.0)
8.760547,(0.0, 2.6, 0.0)
8.770867,(0.0, 2.6, 0.0)
8.781505,(0.0, 2.6, 0.0)
8.794037,(0.0, 2.6, 0.0)
8.804911,(0.0, 2.6, 0.0)
8.81873,(0.0, 2.6, 0.0)
8.841143,(0.0, 2.6, 0.0)
8.871986,(0.0, 2.6, 0.0)
8.882785,(0.0, 2.6, 0.0)
8.89484,(0.0, 2.6, 0.0)
8.905384,(0.0, 2.6, 0.0)
8.91866,(0.0, 2.6, 0.0)
8.943172,(0.0, 2.6, 0.0)
8.967703,(0.0, 2.6, 0.0)
8.995204,(-0.1, 2.6, 0.0)
9.021521,(-0.2, 2.6, 0.0)
9.049212,(-0.3, 2.6, 0.0)
9.077068,(-0.3, 2.6, 0.0)
9.103084,(-0.4, 2.6, 0.0)
9.130151,(-0.4, 2.6, 0.0)
9.158133,(-0.4, 2.6, 0.0)
9.185402,(-0.4, 2.6, 0.0)
9.2142,(-0.5, 2.6, 0.0)
9.240431,(-0.5, 2.6, 0.0)
9.267315,(-0.6, 2.6, 0.0)
9.29488,(-0.6, 2.6, 0.0)
9.321991,(-0.7, 2.6, 0.0)
9.349351,(-0.8, 2.6, 0.0)
9.377645,(-1.0, 2.6, 0.0)
9.404077,(-1.3, 2.6, 0.0)
9.431015,(-1.4, 2.6, 0.0)
9.459176,(-1.6, 2.7, 0.0)
9.488272,(-1.7, 2.7, 0.0)
9.515351,(-1.7, 2.7, 0.0)
9.549261,(-1.9, 2.7, 0.0)
9.577085,(-2.0, 2.7, 0.0)
9.603057,(-2.2, 2.7, 0.0)
9.630302,(-2.4, 2.7, 0.0)
9.659043,(-2.6, 2.7, 0.0)
9.688808,(-2.9, 2.7, 0.0)
9.715967,(-3.2, 2.7, 0.0)
9.746367,(-3.3, 2.7, 0.0)
9.773211,(-3.5, 2.7, 0.0)
9.80111,(-3.6, 2.7, 0.0)
9.828631,(-3.7, 2.7, 0.0)
9.854324,(-3.8, 2.7, 0.0)
9.881709,(-3.9, 2.8, 0.0)
9.908088,(-4.0, 2.8, 0.0)
9.934057,(-4.1, 2.8, 0.0)
9.961172,(-4.2, 2.8, 0.0)
9.98824,(-4.3, 2.8, 0.0)
10.01587,(-4.4, 2.8, 0.0)
10.04204,(-4.6, 2.8, 0.0)
10.06913,(-4.7, 2.8, 0.0)
