Timestamp, x, y, z
2.311429,8.34465E-07,0.9999999,-8.344673E-09
2.322849,8.34465E-07,0.9999999,-8.344673E-09
2.333376,8.34465E-07,0.9999999,-8.344673E-09
2.344602,8.34465E-07,0.9999999,-8.344673E-09
2.35542,8.34465E-07,0.9999999,-8.344673E-09
2.366553,8.34465E-07,0.9999999,-8.344673E-09
2.377708,8.34465E-07,0.9999999,-8.344673E-09
2.388267,8.34465E-07,0.9999999,-8.344673E-09
2.399529,8.34465E-07,0.9999999,-8.344673E-09
2.41153,8.34465E-07,0.9999999,-8.344673E-09
2.43525,8.34465E-07,0.9999999,-8.344673E-09
2.446884,8.34465E-07,0.9999999,-8.344673E-09
2.458213,8.34465E-07,0.9999999,-8.344673E-09
2.470421,8.34465E-07,0.9999999,-8.344673E-09
2.480865,8.34465E-07,0.9999999,-8.344673E-09
2.493932,8.34465E-07,0.9999999,-8.344673E-09
2.504018,8.34465E-07,0.9999999,-8.344673E-09
2.515393,8.34465E-07,0.9999999,-8.344673E-09
2.528495,8.34465E-07,0.9999999,-8.344673E-09
2.540068,8.34465E-07,0.9999999,-8.344673E-09
2.551447,8.34465E-07,0.9999999,-8.344673E-09
2.563245,8.34465E-07,0.9999999,-8.344673E-09
2.587387,8.34465E-07,0.9999999,-8.344673E-09
2.599545,8.34465E-07,0.9999999,-8.344673E-09
2.611688,8.34465E-07,0.9999999,-8.344673E-09
2.622324,8.34465E-07,0.9999999,-8.344673E-09
2.635628,8.34465E-07,0.9999999,-8.344673E-09
2.646823,8.34465E-07,0.9999999,-8.344673E-09
2.659475,8.34465E-07,0.9999999,-8.344673E-09
2.671563,8.34465E-07,0.9999999,-8.344673E-09
2.68576,8.34465E-07,0.9999999,-8.344673E-09
2.697067,8.34465E-07,0.9999999,-8.344673E-09
2.709683,8.34465E-07,0.9999999,-8.344673E-09
2.728146,8.34465E-07,0.9999999,-8.344673E-09
2.758863,8.34465E-07,0.9999999,-8.344673E-09
2.770964,8.34465E-07,0.9999999,-8.344673E-09
2.782333,8.34465E-07,0.9999999,-8.344673E-09
2.795104,8.34465E-07,0.9999999,-8.344673E-09
2.807306,8.34465E-07,0.9999999,-8.344673E-09
2.818826,8.34465E-07,0.9999999,-8.344673E-09
2.829081,8.34465E-07,0.9999999,-8.344673E-09
2.839967,8.34465E-07,0.9999999,-8.344673E-09
2.853316,8.34465E-07,0.9999999,-8.344673E-09
2.865534,8.34465E-07,0.9999999,-8.344673E-09
2.87837,8.34465E-07,0.9999999,-8.344673E-09
2.901629,8.34465E-07,0.9999999,-8.344673E-09
2.914237,8.34465E-07,0.9999999,-8.344673E-09
2.925895,8.34465E-07,0.9999999,-8.344673E-09
2.936506,8.34465E-07,0.9999999,-8.344673E-09
2.94698,8.34465E-07,0.9999999,-8.344673E-09
2.959072,8.34465E-07,0.9999999,-8.344673E-09
2.973017,8.34465E-07,0.9999999,-8.344673E-09
2.987456,8.34465E-07,0.9999999,-8.344673E-09
3.000841,8.34465E-07,0.9999999,-8.344673E-09
3.01484,8.34465E-07,0.9999999,-8.344673E-09
3.0263,8.34465E-07,0.9999999,-8.344673E-09
3.038292,8.34465E-07,0.9999999,-8.344673E-09
3.061051,8.34465E-07,0.9999999,-8.344673E-09
3.072952,8.34465E-07,0.9999999,-8.344673E-09
3.085552,8.34465E-07,0.9999999,-8.344673E-09
3.100759,8.34465E-07,0.9999999,-8.344673E-09
3.167218,8.34465E-07,0.9999999,-8.344673E-09
3.203683,8.34465E-07,0.9999999,-8.344673E-09
3.231462,8.34465E-07,0.9999999,-8.344673E-09
3.24409,8.34465E-07,0.9999999,-8.344673E-09
3.25452,8.34465E-07,0.9999999,-8.344673E-09
3.269613,8.34465E-07,0.9999999,-8.344673E-09
3.28187,8.34465E-07,0.9999999,-8.344673E-09
3.29414,8.34465E-07,0.9999999,-8.344673E-09
3.306044,8.34465E-07,0.9999999,-8.344673E-09
3.317962,8.34465E-07,0.9999999,-8.344673E-09
3.328831,8.34465E-07,0.9999999,-8.344673E-09
3.357267,8.34465E-07,0.9999999,-8.344673E-09
3.386976,8.34465E-07,0.9999999,-8.344673E-09
3.400755,8.34465E-07,0.9999999,-8.344673E-09
3.414522,8.34465E-07,0.9999999,-8.344673E-09
3.426196,8.34465E-07,0.9999999,-8.344673E-09
3.442189,8.34465E-07,0.9999999,-8.344673E-09
3.455621,8.34465E-07,0.9999999,-8.344673E-09
3.467666,8.34465E-07,0.9999999,-8.344673E-09
3.479991,8.34465E-07,0.9999999,-8.344673E-09
3.491573,8.34465E-07,0.9999999,-8.344673E-09
3.503772,8.34465E-07,0.9999999,-8.344673E-09
3.515408,8.34465E-07,0.9999999,-8.344673E-09
3.538764,8.34465E-07,0.9999999,-8.344673E-09
3.550106,8.34465E-07,0.9999999,-8.344673E-09
3.56708,8.34465E-07,0.9999999,-8.344673E-09
3.580552,8.34465E-07,0.9999999,-8.344673E-09
3.594372,8.34465E-07,0.9999999,-8.344673E-09
3.606589,8.34465E-07,0.9999999,-8.344673E-09
3.620286,8.34465E-07,0.9999999,-8.344673E-09
3.63401,8.34465E-07,0.9999999,-8.344673E-09
3.647744,8.34465E-07,0.9999999,-8.344673E-09
3.661839,8.34465E-07,0.9999999,-8.344673E-09
3.675735,8.34465E-07,0.9999999,-8.344673E-09
3.700843,8.34465E-07,0.9999999,-8.344673E-09
3.714112,8.34465E-07,0.9999999,-8.344673E-09
3.729033,8.34465E-07,0.9999999,-8.344673E-09
3.739273,8.34465E-07,0.9999999,-8.344673E-09
3.750032,8.34465E-07,0.9999999,-8.344673E-09
3.761149,8.34465E-07,0.9999999,-8.344673E-09
3.776169,8.34465E-07,0.9999999,-8.344673E-09
3.797077,8.34465E-07,0.9999999,-8.344673E-09
3.812587,8.34465E-07,0.9999999,-8.344673E-09
3.826996,8.34465E-07,0.9999999,-8.344673E-09
3.851138,8.34465E-07,0.9999999,-8.344673E-09
3.865561,8.34465E-07,0.9999999,-8.344673E-09
3.879331,8.34465E-07,0.9999999,-8.344673E-09
3.892411,8.34465E-07,0.9999999,-8.344673E-09
3.906867,8.34465E-07,0.9999999,-8.344673E-09
3.919885,8.34465E-07,0.9999999,-8.344673E-09
3.933049,8.34465E-07,0.9999999,-8.344673E-09
3.946033,8.34465E-07,0.9999999,-8.344673E-09
3.959499,8.34465E-07,0.9999999,-8.344673E-09
3.972865,8.34465E-07,0.9999999,-8.344673E-09
3.986308,8.34465E-07,0.9999999,-8.344673E-09
4.008405,8.34465E-07,0.9999999,-8.344673E-09
4.019224,8.34465E-07,0.9999999,-8.344673E-09
4.03049,8.34465E-07,0.9999999,-8.344673E-09
4.041557,8.34465E-07,0.9999999,-8.344673E-09
4.052424,8.34465E-07,0.9999999,-8.344673E-09
4.063253,8.34465E-07,0.9999999,-8.344673E-09
4.074662,8.34465E-07,0.9999999,-8.344673E-09
4.085315,8.34465E-07,0.9999999,-8.344673E-09
4.100364,8.34465E-07,0.9999999,-8.344673E-09
4.113965,8.34465E-07,0.9999999,-8.344673E-09
4.128175,8.34465E-07,0.9999999,-8.344673E-09
4.143622,8.34465E-07,0.9999999,-8.344673E-09
4.167964,8.34465E-07,0.9999999,-8.344673E-09
4.178613,8.34465E-07,0.9999999,-8.344673E-09
4.189963,8.34465E-07,0.9999999,-8.344673E-09
4.204349,8.34465E-07,0.9999999,-8.344673E-09
4.218774,8.34465E-07,0.9999999,-8.344673E-09
4.231525,8.34465E-07,0.9999999,-8.344673E-09
4.245564,8.34465E-07,0.9999999,-8.344673E-09
4.259043,8.34465E-07,0.9999999,-8.344673E-09
4.27276,8.34465E-07,0.9999999,-8.344673E-09
4.286744,8.34465E-07,0.9999999,-8.344673E-09
4.300303,8.34465E-07,0.9999999,-8.344673E-09
4.324864,8.34465E-07,0.9999999,-8.344673E-09
4.338359,8.34465E-07,0.9999999,-8.344673E-09
4.349343,8.34465E-07,0.9999999,-8.344673E-09
4.363392,8.34465E-07,0.9999999,-8.344673E-09
4.378831,8.34465E-07,0.9999999,-8.344673E-09
4.392132,8.34465E-07,0.9999999,-8.344673E-09
4.406617,8.34465E-07,0.9999999,-8.344673E-09
4.420432,8.34465E-07,0.9999999,-8.344673E-09
4.431612,8.34465E-07,0.9999999,-8.344673E-09
4.44452,8.34465E-07,0.9999999,-8.344673E-09
4.459483,8.34465E-07,0.9999999,-8.344673E-09
4.488122,8.34465E-07,0.9999999,-8.344673E-09
4.502868,8.34465E-07,0.9999999,-8.344673E-09
4.517335,8.34465E-07,0.9999999,-8.344673E-09
4.529999,8.34465E-07,0.9999999,-8.344673E-09
4.542704,8.34465E-07,0.9999999,-8.344673E-09
4.554705,8.34465E-07,0.9999999,-8.344673E-09
4.58251,8.34465E-07,0.9999999,-8.344673E-09
4.597376,8.34465E-07,0.9999999,-8.344673E-09
4.612134,8.34465E-07,0.9999999,-8.344673E-09
4.637082,8.34465E-07,0.9999999,-8.344673E-09
4.649879,8.34465E-07,0.9999999,-8.344673E-09
4.661364,8.34465E-07,0.9999999,-8.344673E-09
4.671908,8.34465E-07,0.9999999,-8.344673E-09
4.683437,8.34465E-07,0.9999999,-8.344673E-09
4.696393,8.34465E-07,0.9999999,-8.344673E-09
4.709547,8.34465E-07,0.9999999,-8.344673E-09
4.72074,8.34465E-07,0.9999999,-8.344673E-09
4.738422,8.34465E-07,0.9999999,-8.344673E-09
4.749705,8.34465E-07,0.9999999,-8.344673E-09
4.762379,8.34465E-07,0.9999999,-8.344673E-09
4.784563,8.34465E-07,0.9999999,-8.344673E-09
4.795665,8.34465E-07,0.9999999,-8.344673E-09
4.806457,8.34465E-07,0.9999999,-8.344673E-09
4.816998,8.34465E-07,0.9999999,-8.344673E-09
4.828267,8.34465E-07,0.9999999,-8.344673E-09
4.839374,8.34465E-07,0.9999999,-8.344673E-09
4.851363,8.34465E-07,0.9999999,-8.344673E-09
4.862672,8.34465E-07,0.9999999,-8.344673E-09
4.872526,8.34465E-07,0.9999999,-8.344673E-09
4.88298,8.34465E-07,0.9999999,-8.344673E-09
4.895512,8.34465E-07,0.9999999,-8.344673E-09
4.915885,8.34465E-07,0.9999999,-8.344673E-09
4.940324,8.34465E-07,0.9999999,-8.344673E-09
4.951892,8.34465E-07,0.9999999,-8.344673E-09
4.962984,8.34465E-07,0.9999999,-8.344673E-09
4.97411,8.34465E-07,0.9999999,-8.344673E-09
4.984792,8.34465E-07,0.9999999,-8.344673E-09
5.002923,8.34465E-07,0.9999999,-8.344673E-09
5.016082,8.34465E-07,0.9999999,-8.344673E-09
5.026747,8.34465E-07,0.9999999,-8.344673E-09
5.039153,8.34465E-07,0.9999999,-8.344673E-09
5.049294,8.34465E-07,0.9999999,-8.344673E-09
5.060587,8.34465E-07,0.9999999,-8.344673E-09
5.071457,8.34465E-07,0.9999999,-8.344673E-09
5.095428,8.34465E-07,0.9999999,-8.344673E-09
5.105786,8.34465E-07,0.9999999,-8.344673E-09
5.116712,8.34465E-07,0.9999999,-8.344673E-09
5.12794,8.34465E-07,0.9999999,-8.344673E-09
5.139012,8.34465E-07,0.9999999,-8.344673E-09
5.149883,8.34465E-07,0.9999999,-8.344673E-09
5.161266,8.34465E-07,0.9999999,-8.344673E-09
5.172251,8.34465E-07,0.9999999,-8.344673E-09
5.183472,8.34465E-07,0.9999999,-8.344673E-09
5.194707,8.34465E-07,0.9999999,-8.344673E-09
5.20545,8.34465E-07,0.9999999,-8.344673E-09
5.217362,8.34465E-07,0.9999999,-8.344673E-09
5.228559,8.34465E-07,0.9999999,-8.344673E-09
5.25107,8.34465E-07,0.9999999,-8.344673E-09
5.264078,8.34465E-07,0.9999999,-8.344673E-09
5.276207,8.34465E-07,0.9999999,-8.344673E-09
5.287764,8.34465E-07,0.9999999,-8.344673E-09
5.298398,8.34465E-07,0.9999999,-8.344673E-09
5.310432,8.34465E-07,0.9999999,-8.344673E-09
5.321622,8.34465E-07,0.9999999,-8.344673E-09
5.335255,8.34465E-07,0.9999999,-8.344673E-09
5.347467,8.34465E-07,0.9999999,-8.344673E-09
5.3618,8.34465E-07,0.9999999,-8.344673E-09
5.375374,8.34465E-07,0.9999999,-8.344673E-09
5.389195,8.34465E-07,0.9999999,-8.344673E-09
5.416571,8.34465E-07,0.9999999,-8.344673E-09
5.429869,8.34465E-07,0.9999999,-8.344673E-09
5.443071,8.34465E-07,0.9999999,-8.344673E-09
5.457368,8.34465E-07,0.9999999,-8.344673E-09
5.471589,8.34465E-07,0.9999999,-8.344673E-09
5.485486,8.34465E-07,0.9999999,-8.344673E-09
5.49985,8.34465E-07,0.9999999,-8.344673E-09
5.51259,8.34465E-07,0.9999999,-8.344673E-09
5.52813,8.34465E-07,0.9999999,-8.344673E-09
5.537853,8.34465E-07,0.9999999,-8.344673E-09
5.548609,8.34465E-07,0.9999999,-8.344673E-09
5.571002,8.34465E-07,0.9999999,-8.344673E-09
5.582181,8.34465E-07,0.9999999,-8.344673E-09
5.594397,8.34465E-07,0.9999999,-8.344673E-09
5.604717,8.34465E-07,0.9999999,-8.344673E-09
5.620007,8.34465E-07,0.9999999,-8.344673E-09
5.636358,8.34465E-07,0.9999999,-8.344673E-09
5.648808,8.34465E-07,0.9999999,-8.344673E-09
5.662599,8.34465E-07,0.9999999,-8.344673E-09
5.675542,8.34465E-07,0.9999999,-8.344673E-09
5.689447,8.34465E-07,0.9999999,-8.344673E-09
5.708957,8.34465E-07,0.9999999,-8.344673E-09
5.733077,8.34465E-07,0.9999999,-8.344673E-09
5.747378,8.34465E-07,0.9999999,-8.344673E-09
5.760151,8.34465E-07,0.9999999,-8.344673E-09
5.771294,8.34465E-07,0.9999999,-8.344673E-09
5.783247,8.34465E-07,0.9999999,-8.344673E-09
5.794587,8.34465E-07,0.9999999,-8.344673E-09
5.806214,8.34465E-07,0.9999999,-8.344673E-09
5.818137,8.34465E-07,0.9999999,-8.344673E-09
5.83019,8.34465E-07,0.9999999,-8.344673E-09
5.842023,8.34465E-07,0.9999999,-8.344673E-09
5.854149,8.34465E-07,0.9999999,-8.344673E-09
5.874238,8.34465E-07,0.9999999,-8.344673E-09
5.904697,8.34465E-07,0.9999999,-8.344673E-09
5.916796,8.34465E-07,0.9999999,-8.344673E-09
5.92872,8.34465E-07,0.9999999,-8.344673E-09
5.94192,8.34465E-07,0.9999999,-8.344673E-09
5.953409,8.34465E-07,0.9999999,-8.344673E-09
5.964715,8.34465E-07,0.9999999,-8.344673E-09
5.97944,8.34465E-07,0.9999999,-8.344673E-09
5.993097,8.34465E-07,0.9999999,-8.344673E-09
6.007205,8.34465E-07,0.9999999,-8.344673E-09
6.021367,8.34465E-07,0.9999999,-8.344673E-09
6.034373,8.34465E-07,0.9999999,-8.344673E-09
6.057547,8.34465E-07,0.9999999,-8.344673E-09
6.068078,8.34465E-07,0.9999999,-8.344673E-09
6.079618,8.34465E-07,0.9999999,-8.344673E-09
6.091411,8.34465E-07,0.9999999,-8.344673E-09
6.10366,8.34465E-07,0.9999999,-8.344673E-09
6.115023,8.34465E-07,0.9999999,-8.344673E-09
6.126614,8.34465E-07,0.9999999,-8.344673E-09
6.137815,8.34465E-07,0.9999999,-8.344673E-09
6.14926,8.34465E-07,0.9999999,-8.344673E-09
6.161245,8.34465E-07,0.9999999,-8.344673E-09
6.17271,8.34465E-07,0.9999999,-8.344673E-09
6.183568,8.34465E-07,0.9999999,-8.344673E-09
6.195417,8.34465E-07,0.9999999,-8.344673E-09
6.219269,8.34465E-07,0.9999999,-8.344673E-09
6.23196,8.34465E-07,0.9999999,-8.344673E-09
6.244139,8.34465E-07,0.9999999,-8.344673E-09
6.255466,8.34465E-07,0.9999999,-8.344673E-09
6.266428,8.34465E-07,0.9999999,-8.344673E-09
6.278676,8.34465E-07,0.9999999,-8.344673E-09
6.290047,8.34465E-07,0.9999999,-8.344673E-09
6.302281,8.34465E-07,0.9999999,-8.344673E-09
6.313957,8.34465E-07,0.9999999,-8.344673E-09
6.325928,8.34465E-07,0.9999999,-8.344673E-09
6.338027,8.34465E-07,0.9999999,-8.344673E-09
6.349533,8.34465E-07,0.9999999,-8.344673E-09
6.372892,8.34465E-07,0.9999999,-8.344673E-09
6.388494,8.34465E-07,0.9999999,-8.344673E-09
6.399288,8.34465E-07,0.9999999,-8.344673E-09
6.41065,8.34465E-07,0.9999999,-8.344673E-09
6.421068,8.34465E-07,0.9999999,-8.344673E-09
6.43285,8.34465E-07,0.9999999,-8.344673E-09
6.444364,8.34465E-07,0.9999999,-8.344673E-09
6.45537,8.34465E-07,0.9999999,-8.344673E-09
6.467049,8.34465E-07,0.9999999,-8.344673E-09
6.479035,8.34465E-07,0.9999999,-8.344673E-09
6.491135,8.34465E-07,0.9999999,-8.344673E-09
6.504278,8.34465E-07,0.9999999,-8.344673E-09
6.527388,8.34465E-07,0.9999999,-8.344673E-09
6.537971,8.34465E-07,0.9999999,-8.344673E-09
6.5487,8.34465E-07,0.9999999,-8.344673E-09
6.561207,8.34465E-07,0.9999999,-8.344673E-09
6.57281,8.34465E-07,0.9999999,-8.344673E-09
6.583603,8.34465E-07,0.9999999,-8.344673E-09
6.594914,8.34465E-07,0.9999999,-8.344673E-09
6.608924,8.34465E-07,0.9999999,-8.344673E-09
6.623826,8.34465E-07,0.9999999,-8.344673E-09
6.636379,8.34465E-07,0.9999999,-8.344673E-09
6.647437,8.34465E-07,0.9999999,-8.344673E-09
6.660449,8.34465E-07,0.9999999,-8.344673E-09
6.682299,8.34465E-07,0.9999999,-8.344673E-09
6.699519,8.34465E-07,0.9999999,-8.344673E-09
6.738055,8.34465E-07,0.9999999,-8.344673E-09
6.748541,8.34465E-07,0.9999999,-8.344673E-09
6.7602,8.34465E-07,0.9999999,-8.344673E-09
6.771805,8.34465E-07,0.9999999,-8.344673E-09
6.783229,8.34465E-07,0.9999999,-8.344673E-09
6.794546,8.34465E-07,0.9999999,-8.344673E-09
6.809132,8.34465E-07,0.9999999,-8.344673E-09
6.831365,8.34465E-07,0.9999999,-8.344673E-09
6.859721,8.34465E-07,0.9999999,-8.344673E-09
6.873583,8.34465E-07,0.9999999,-8.344673E-09
6.892845,8.34465E-07,0.9999999,-8.344673E-09
6.907665,8.34465E-07,0.9999999,-8.344673E-09
6.923682,8.34465E-07,0.9999999,-8.344673E-09
6.940316,8.34465E-07,0.9999999,-8.344673E-09
6.956178,8.34465E-07,0.9999999,-8.344673E-09
6.966013,8.34465E-07,0.9999999,-8.344673E-09
6.981458,8.34465E-07,0.9999999,-8.344673E-09
7.006686,8.34465E-07,0.9999999,-8.344673E-09
7.020341,8.34465E-07,0.9999999,-8.344673E-09
7.034021,8.34465E-07,0.9999999,-8.344673E-09
7.046619,8.34465E-07,0.9999999,-8.344673E-09
7.060072,8.34465E-07,0.9999999,-8.344673E-09
7.070367,8.34465E-07,0.9999999,-8.344673E-09
7.085239,8.34465E-07,0.9999999,-8.344673E-09
7.100169,8.34465E-07,0.9999999,-8.344673E-09
7.11375,8.34465E-07,0.9999999,-8.344673E-09
7.128354,8.34465E-07,0.9999999,-8.344673E-09
7.145177,8.34465E-07,0.9999999,-8.344673E-09
7.196316,8.34465E-07,0.9999999,-8.344673E-09
7.20945,8.34465E-07,0.9999999,-8.344673E-09
7.22072,8.34465E-07,0.9999999,-8.344673E-09
7.231785,8.34465E-07,0.9999999,-8.344673E-09
7.243354,8.34465E-07,0.9999999,-8.344673E-09
7.254102,8.34465E-07,0.9999999,-8.344673E-09
7.265257,8.34465E-07,0.9999999,-8.344673E-09
7.276608,8.34465E-07,0.9999999,-8.344673E-09
7.28776,8.34465E-07,0.9999999,-8.344673E-09
7.303355,8.34465E-07,0.9999999,-8.344673E-09
7.328494,8.34465E-07,0.9999999,-8.344673E-09
