Timestamp, x, y, z
1.020131,8.34465E-07,0.9999999,-8.344673E-09
1.024422,8.34465E-07,0.9999999,-8.344673E-09
1.028847,8.34465E-07,0.9999999,-8.344673E-09
1.035022,8.34465E-07,0.9999999,-8.344673E-09
1.039971,8.34465E-07,0.9999999,-8.344673E-09
1.04498,8.34465E-07,0.9999999,-8.344673E-09
1.052884,8.34465E-07,0.9999999,-8.344673E-09
1.057977,8.34465E-07,0.9999999,-8.344673E-09
1.06364,8.34465E-07,0.9999999,-8.344673E-09
1.069261,8.34465E-07,0.9999999,-8.344673E-09
1.074279,8.34465E-07,0.9999999,-8.344673E-09
1.07981,8.34465E-07,0.9999999,-8.344673E-09
1.085083,8.34465E-07,0.9999999,-8.344673E-09
1.090316,8.34465E-07,0.9999999,-8.344673E-09
1.095467,8.34465E-07,0.9999999,-8.344673E-09
1.102993,8.34465E-07,0.9999999,-8.344673E-09
1.106817,8.34465E-07,0.9999999,-8.344673E-09
1.112149,8.34465E-07,0.9999999,-8.344673E-09
1.118993,8.34465E-07,0.9999999,-8.344673E-09
1.125145,8.34465E-07,0.9999999,-8.344673E-09
1.14712,8.34465E-07,0.9999999,-8.344673E-09
1.151839,8.34465E-07,0.9999999,-8.344673E-09
1.156337,8.34465E-07,0.9999999,-8.344673E-09
1.160635,8.34465E-07,0.9999999,-8.344673E-09
1.165408,8.34465E-07,0.9999999,-8.344673E-09
1.169597,8.34465E-07,0.9999999,-8.344673E-09
1.17414,8.34465E-07,0.9999999,-8.344673E-09
1.17818,8.34465E-07,0.9999999,-8.344673E-09
1.182709,8.34465E-07,0.9999999,-8.344673E-09
1.187315,8.34465E-07,0.9999999,-8.344673E-09
1.191883,8.34465E-07,0.9999999,-8.344673E-09
1.196639,8.34465E-07,0.9999999,-8.344673E-09
1.201646,8.34465E-07,0.9999999,-8.344673E-09
1.206229,8.34465E-07,0.9999999,-8.344673E-09
1.212223,8.34465E-07,0.9999999,-8.344673E-09
1.218001,8.34465E-07,0.9999999,-8.344673E-09
1.223644,8.34465E-07,0.9999999,-8.344673E-09
1.228385,8.34465E-07,0.9999999,-8.344673E-09
1.234688,8.34465E-07,0.9999999,-8.344673E-09
1.240499,8.34465E-07,0.9999999,-8.344673E-09
1.245842,8.34465E-07,0.9999999,-8.344673E-09
1.250867,8.34465E-07,0.9999999,-8.344673E-09
1.255885,8.34465E-07,0.9999999,-8.344673E-09
1.260892,8.34465E-07,0.9999999,-8.344673E-09
1.2666,8.34465E-07,0.9999999,-8.344673E-09
1.274043,8.34465E-07,0.9999999,-8.344673E-09
1.279564,8.34465E-07,0.9999999,-8.344673E-09
1.301734,8.34465E-07,0.9999999,-8.344673E-09
1.306388,8.34465E-07,0.9999999,-8.344673E-09
1.310742,8.34465E-07,0.9999999,-8.344673E-09
1.31582,8.34465E-07,0.9999999,-8.344673E-09
1.320023,8.34465E-07,0.9999999,-8.344673E-09
1.324536,8.34465E-07,0.9999999,-8.344673E-09
1.328474,8.34465E-07,0.9999999,-8.344673E-09
1.332608,8.34465E-07,0.9999999,-8.344673E-09
1.336785,8.34465E-07,0.9999999,-8.344673E-09
1.340734,8.34465E-07,0.9999999,-8.344673E-09
1.345262,8.34465E-07,0.9999999,-8.344673E-09
1.349281,8.34465E-07,0.9999999,-8.344673E-09
1.354797,8.34465E-07,0.9999999,-8.344673E-09
1.359952,8.34465E-07,0.9999999,-8.344673E-09
1.366736,8.34465E-07,0.9999999,-8.344673E-09
1.370775,8.34465E-07,0.9999999,-8.344673E-09
1.37701,8.34465E-07,0.9999999,-8.344673E-09
1.383448,8.34465E-07,0.9999999,-8.344673E-09
1.387461,8.34465E-07,0.9999999,-8.344673E-09
1.394027,8.34465E-07,0.9999999,-8.344673E-09
1.399792,8.34465E-07,0.9999999,-8.344673E-09
1.404265,8.34465E-07,0.9999999,-8.344673E-09
1.40991,8.34465E-07,0.9999999,-8.344673E-09
1.416243,8.34465E-07,0.9999999,-8.344673E-09
1.421502,8.34465E-07,0.9999999,-8.344673E-09
1.425818,8.34465E-07,0.9999999,-8.344673E-09
1.432551,8.34465E-07,0.9999999,-8.344673E-09
1.457273,8.34465E-07,0.9999999,-8.344673E-09
1.465427,8.34465E-07,0.9999999,-8.344673E-09
1.473208,8.34465E-07,0.9999999,-8.344673E-09
1.480149,8.34465E-07,0.9999999,-8.344673E-09
1.501579,8.34465E-07,0.9999999,-8.344673E-09
1.50651,8.34465E-07,0.9999999,-8.344673E-09
1.51242,8.34465E-07,0.9999999,-8.344673E-09
1.516595,8.34465E-07,0.9999999,-8.344673E-09
1.520222,8.34465E-07,0.9999999,-8.344673E-09
1.525175,8.34465E-07,0.9999999,-8.344673E-09
1.529056,8.34465E-07,0.9999999,-8.344673E-09
1.533158,8.34465E-07,0.9999999,-8.344673E-09
1.537287,8.34465E-07,0.9999999,-8.344673E-09
1.541728,8.34465E-07,0.9999999,-8.344673E-09
1.546925,8.34465E-07,0.9999999,-8.344673E-09
1.550849,8.34465E-07,0.9999999,-8.344673E-09
1.555475,8.34465E-07,0.9999999,-8.344673E-09
1.561086,8.34465E-07,0.9999999,-8.344673E-09
1.567573,8.34465E-07,0.9999999,-8.344673E-09
1.572445,8.34465E-07,0.9999999,-8.344673E-09
1.578166,8.34465E-07,0.9999999,-8.344673E-09
1.583976,8.34465E-07,0.9999999,-8.344673E-09
1.607423,8.34465E-07,0.9999999,-8.344673E-09
1.632423,8.34465E-07,0.9999999,-8.344673E-09
1.637754,8.34465E-07,0.9999999,-8.344673E-09
1.642507,8.34465E-07,0.9999999,-8.344673E-09
1.647775,8.34465E-07,0.9999999,-8.344673E-09
1.652613,8.34465E-07,0.9999999,-8.344673E-09
1.656514,8.34465E-07,0.9999999,-8.344673E-09
1.662363,8.34465E-07,0.9999999,-8.344673E-09
1.66694,8.34465E-07,0.9999999,-8.344673E-09
1.671369,8.34465E-07,0.9999999,-8.344673E-09
1.675983,8.34465E-07,0.9999999,-8.344673E-09
1.679873,8.34465E-07,0.9999999,-8.344673E-09
1.684429,8.34465E-07,0.9999999,-8.344673E-09
1.688842,8.34465E-07,0.9999999,-8.344673E-09
1.694895,8.34465E-07,0.9999999,-8.344673E-09
1.698773,8.34465E-07,0.9999999,-8.344673E-09
1.703394,8.34465E-07,0.9999999,-8.344673E-09
1.708283,8.34465E-07,0.9999999,-8.344673E-09
1.714364,8.34465E-07,0.9999999,-8.344673E-09
1.736372,8.34465E-07,0.9999999,-8.344673E-09
1.755454,8.34465E-07,0.9999999,-8.344673E-09
1.760688,8.34465E-07,0.9999999,-8.344673E-09
1.764956,8.34465E-07,0.9999999,-8.344673E-09
1.768766,8.34465E-07,0.9999999,-8.344673E-09
1.773321,8.34465E-07,0.9999999,-8.344673E-09
1.777722,8.34465E-07,0.9999999,-8.344673E-09
1.781929,8.34465E-07,0.9999999,-8.344673E-09
1.78603,8.34465E-07,0.9999999,-8.344673E-09
1.79017,8.34465E-07,0.9999999,-8.344673E-09
1.794882,8.34465E-07,0.9999999,-8.344673E-09
1.799183,8.34465E-07,0.9999999,-8.344673E-09
1.803954,8.34465E-07,0.9999999,-8.344673E-09
1.807909,8.34465E-07,0.9999999,-8.344673E-09
1.81441,8.34465E-07,0.9999999,-8.344673E-09
1.818978,8.34465E-07,0.9999999,-8.344673E-09
1.823961,8.34465E-07,0.9999999,-8.344673E-09
1.828743,8.34465E-07,0.9999999,-8.344673E-09
1.834834,8.34465E-07,0.9999999,-8.344673E-09
1.839951,8.34465E-07,0.9999999,-8.344673E-09
1.845272,8.34465E-07,0.9999999,-8.344673E-09
1.851326,8.34465E-07,0.9999999,-8.344673E-09
1.856414,8.34465E-07,0.9999999,-8.344673E-09
1.861899,8.34465E-07,0.9999999,-8.344673E-09
1.869887,8.34465E-07,0.9999999,-8.344673E-09
1.874514,8.34465E-07,0.9999999,-8.344673E-09
1.879313,8.34465E-07,0.9999999,-8.344673E-09
1.8855,8.34465E-07,0.9999999,-8.344673E-09
1.889974,8.34465E-07,0.9999999,-8.344673E-09
1.911693,8.34465E-07,0.9999999,-8.344673E-09
1.91616,8.34465E-07,0.9999999,-8.344673E-09
1.920331,8.34465E-07,0.9999999,-8.344673E-09
1.924593,8.34465E-07,0.9999999,-8.344673E-09
1.929431,8.34465E-07,0.9999999,-8.344673E-09
1.934111,8.34465E-07,0.9999999,-8.344673E-09
1.938192,8.34465E-07,0.9999999,-8.344673E-09
1.942842,8.34465E-07,0.9999999,-8.344673E-09
1.947109,8.34465E-07,0.9999999,-8.344673E-09
1.9522,8.34465E-07,0.9999999,-8.344673E-09
1.956335,8.34465E-07,0.9999999,-8.344673E-09
1.961196,8.34465E-07,0.9999999,-8.344673E-09
1.965488,8.34465E-07,0.9999999,-8.344673E-09
1.970174,8.34465E-07,0.9999999,-8.344673E-09
1.976041,8.34465E-07,0.9999999,-8.344673E-09
1.981902,8.34465E-07,0.9999999,-8.344673E-09
1.986869,8.34465E-07,0.9999999,-8.344673E-09
1.992136,8.34465E-07,0.9999999,-8.344673E-09
1.99832,8.34465E-07,0.9999999,-8.344673E-09
2.003923,8.34465E-07,0.9999999,-8.344673E-09
2.008627,8.34465E-07,0.9999999,-8.344673E-09
2.014977,8.34465E-07,0.9999999,-8.344673E-09
2.027642,8.34465E-07,0.9999999,-8.344673E-09
2.032051,8.34465E-07,0.9999999,-8.344673E-09
2.03652,8.34465E-07,0.9999999,-8.344673E-09
2.041057,8.34465E-07,0.9999999,-8.344673E-09
2.061719,8.34465E-07,0.9999999,-8.344673E-09
2.066204,8.34465E-07,0.9999999,-8.344673E-09
2.070208,8.34465E-07,0.9999999,-8.344673E-09
2.074242,8.34465E-07,0.9999999,-8.344673E-09
2.079,8.34465E-07,0.9999999,-8.344673E-09
2.083317,8.34465E-07,0.9999999,-8.344673E-09
2.08786,8.34465E-07,0.9999999,-8.344673E-09
2.091873,8.34465E-07,0.9999999,-8.344673E-09
2.096662,8.34465E-07,0.9999999,-8.344673E-09
2.10084,8.34465E-07,0.9999999,-8.344673E-09
2.105324,8.34465E-07,0.9999999,-8.344673E-09
2.108941,8.34465E-07,0.9999999,-8.344673E-09
2.115532,8.34465E-07,0.9999999,-8.344673E-09
2.120357,8.34465E-07,0.9999999,-8.344673E-09
2.126038,8.34465E-07,0.9999999,-8.344673E-09
2.131329,8.34465E-07,0.9999999,-8.344673E-09
2.136707,8.34465E-07,0.9999999,-8.344673E-09
2.142735,8.34465E-07,0.9999999,-8.344673E-09
2.148636,8.34465E-07,0.9999999,-8.344673E-09
2.153729,8.34465E-07,0.9999999,-8.344673E-09
2.158585,8.34465E-07,0.9999999,-8.344673E-09
2.165623,8.34465E-07,0.9999999,-8.344673E-09
2.170033,8.34465E-07,0.9999999,-8.344673E-09
2.175637,8.34465E-07,0.9999999,-8.344673E-09
2.181211,8.34465E-07,0.9999999,-8.344673E-09
2.186556,8.34465E-07,0.9999999,-8.344673E-09
2.193338,8.34465E-07,0.9999999,-8.344673E-09
2.213331,8.34465E-07,0.9999999,-8.344673E-09
2.217561,8.34465E-07,0.9999999,-8.344673E-09
2.221336,8.34465E-07,0.9999999,-8.344673E-09
2.226032,8.34465E-07,0.9999999,-8.344673E-09
2.230442,8.34465E-07,0.9999999,-8.344673E-09
2.234756,8.34465E-07,0.9999999,-8.344673E-09
2.238308,8.34465E-07,0.9999999,-8.344673E-09
2.242801,8.34465E-07,0.9999999,-8.344673E-09
2.247439,8.34465E-07,0.9999999,-8.344673E-09
2.252523,8.34465E-07,0.9999999,-8.344673E-09
2.256811,8.34465E-07,0.9999999,-8.344673E-09
2.260945,8.34465E-07,0.9999999,-8.344673E-09
2.267077,8.34465E-07,0.9999999,-8.344673E-09
2.272887,8.34465E-07,0.9999999,-8.344673E-09
2.278239,8.34465E-07,0.9999999,-8.344673E-09
2.284117,8.34465E-07,0.9999999,-8.344673E-09
2.288993,8.34465E-07,0.9999999,-8.344673E-09
2.294564,8.34465E-07,0.9999999,-8.344673E-09
2.2999,8.34465E-07,0.9999999,-8.344673E-09
2.304878,8.34465E-07,0.9999999,-8.344673E-09
2.310568,8.34465E-07,0.9999999,-8.344673E-09
2.316245,8.34465E-07,0.9999999,-8.344673E-09
2.323032,8.34465E-07,0.9999999,-8.344673E-09
2.327207,8.34465E-07,0.9999999,-8.344673E-09
2.332622,8.34465E-07,0.9999999,-8.344673E-09
2.337325,8.34465E-07,0.9999999,-8.344673E-09
2.343305,8.34465E-07,0.9999999,-8.344673E-09
2.364835,8.34465E-07,0.9999999,-8.344673E-09
2.369131,8.34465E-07,0.9999999,-8.344673E-09
2.373345,8.34465E-07,0.9999999,-8.344673E-09
2.377144,8.34465E-07,0.9999999,-8.344673E-09
2.381577,8.34465E-07,0.9999999,-8.344673E-09
2.385986,8.34465E-07,0.9999999,-8.344673E-09
2.390126,8.34465E-07,0.9999999,-8.344673E-09
2.39504,8.34465E-07,0.9999999,-8.344673E-09
2.399175,8.34465E-07,0.9999999,-8.344673E-09
2.403869,8.34465E-07,0.9999999,-8.344673E-09
2.408121,8.34465E-07,0.9999999,-8.344673E-09
2.412296,8.34465E-07,0.9999999,-8.344673E-09
2.417788,8.34465E-07,0.9999999,-8.344673E-09
2.423264,8.34465E-07,0.9999999,-8.344673E-09
2.428327,8.34465E-07,0.9999999,-8.344673E-09
2.434931,8.34465E-07,0.9999999,-8.344673E-09
2.440403,8.34465E-07,0.9999999,-8.344673E-09
2.445144,8.34465E-07,0.9999999,-8.344673E-09
2.451231,8.34465E-07,0.9999999,-8.344673E-09
2.45739,8.34465E-07,0.9999999,-8.344673E-09
2.463682,8.34465E-07,0.9999999,-8.344673E-09
2.468521,8.34465E-07,0.9999999,-8.344673E-09
2.475034,8.34465E-07,0.9999999,-8.344673E-09
2.47945,8.34465E-07,0.9999999,-8.344673E-09
2.485596,8.34465E-07,0.9999999,-8.344673E-09
2.490855,8.34465E-07,0.9999999,-8.344673E-09
2.496861,8.34465E-07,0.9999999,-8.344673E-09
2.518665,8.34465E-07,0.9999999,-8.344673E-09
2.52341,8.34465E-07,0.9999999,-8.344673E-09
2.527783,8.34465E-07,0.9999999,-8.344673E-09
2.532004,8.34465E-07,0.9999999,-8.344673E-09
2.536355,8.34465E-07,0.9999999,-8.344673E-09
2.540215,8.34465E-07,0.9999999,-8.344673E-09
2.545621,8.34465E-07,0.9999999,-8.344673E-09
2.549714,8.34465E-07,0.9999999,-8.344673E-09
2.554144,8.34465E-07,0.9999999,-8.344673E-09
2.558592,8.34465E-07,0.9999999,-8.344673E-09
2.563301,8.34465E-07,0.9999999,-8.344673E-09
2.567294,8.34465E-07,0.9999999,-8.344673E-09
2.572966,8.34465E-07,0.9999999,-8.344673E-09
2.577717,8.34465E-07,0.9999999,-8.344673E-09
2.583773,8.34465E-07,0.9999999,-8.344673E-09
2.58849,8.34465E-07,0.9999999,-8.344673E-09
2.594516,8.34465E-07,0.9999999,-8.344673E-09
2.599691,8.34465E-07,0.9999999,-8.344673E-09
2.605303,8.34465E-07,0.9999999,-8.344673E-09
2.610562,8.34465E-07,0.9999999,-8.344673E-09
2.616176,8.34465E-07,0.9999999,-8.344673E-09
2.621329,8.34465E-07,0.9999999,-8.344673E-09
2.626687,8.34465E-07,0.9999999,-8.344673E-09
2.632778,8.34465E-07,0.9999999,-8.344673E-09
2.638346,8.34465E-07,0.9999999,-8.344673E-09
2.643996,8.34465E-07,0.9999999,-8.344673E-09
2.650513,8.34465E-07,0.9999999,-8.344673E-09
2.674792,8.34465E-07,0.9999999,-8.344673E-09
2.681514,8.34465E-07,0.9999999,-8.344673E-09
2.686518,8.34465E-07,0.9999999,-8.344673E-09
2.690981,8.34465E-07,0.9999999,-8.344673E-09
2.695334,8.34465E-07,0.9999999,-8.344673E-09
2.699396,8.34465E-07,0.9999999,-8.344673E-09
2.703659,8.34465E-07,0.9999999,-8.344673E-09
2.708186,8.34465E-07,0.9999999,-8.344673E-09
2.712185,8.34465E-07,0.9999999,-8.344673E-09
2.716726,8.34465E-07,0.9999999,-8.344673E-09
2.721482,8.34465E-07,0.9999999,-8.344673E-09
2.726277,8.34465E-07,0.9999999,-8.344673E-09
2.730129,8.34465E-07,0.9999999,-8.344673E-09
2.734804,8.34465E-07,0.9999999,-8.344673E-09
2.739662,8.34465E-07,0.9999999,-8.344673E-09
2.745114,8.34465E-07,0.9999999,-8.344673E-09
2.750888,8.34465E-07,0.9999999,-8.344673E-09
2.75593,8.34465E-07,0.9999999,-8.344673E-09
2.764916,8.34465E-07,0.9999999,-8.344673E-09
2.769299,8.34465E-07,0.9999999,-8.344673E-09
2.773484,8.34465E-07,0.9999999,-8.344673E-09
2.778347,8.34465E-07,0.9999999,-8.344673E-09
2.784873,8.34465E-07,0.9999999,-8.344673E-09
2.789463,8.34465E-07,0.9999999,-8.344673E-09
2.794928,8.34465E-07,0.9999999,-8.344673E-09
2.801099,8.34465E-07,0.9999999,-8.344673E-09
2.822105,8.34465E-07,0.9999999,-8.344673E-09
2.826719,8.34465E-07,0.9999999,-8.344673E-09
2.830507,8.34465E-07,0.9999999,-8.344673E-09
2.835008,8.34465E-07,0.9999999,-8.344673E-09
2.839239,8.34465E-07,0.9999999,-8.344673E-09
2.844039,8.34465E-07,0.9999999,-8.344673E-09
2.847989,8.34465E-07,0.9999999,-8.344673E-09
2.8523,8.34465E-07,0.9999999,-8.344673E-09
2.856651,8.34465E-07,0.9999999,-8.344673E-09
2.861228,8.34465E-07,0.9999999,-8.344673E-09
2.865838,8.34465E-07,0.9999999,-8.344673E-09
2.869382,8.34465E-07,0.9999999,-8.344673E-09
2.875371,8.34465E-07,0.9999999,-8.344673E-09
2.880741,8.34465E-07,0.9999999,-8.344673E-09
2.885545,8.34465E-07,0.9999999,-8.344673E-09
2.890674,8.34465E-07,0.9999999,-8.344673E-09
2.896243,8.34465E-07,0.9999999,-8.344673E-09
2.901367,8.34465E-07,0.9999999,-8.344673E-09
2.907389,8.34465E-07,0.9999999,-8.344673E-09
2.913284,8.34465E-07,0.9999999,-8.344673E-09
2.918312,8.34465E-07,0.9999999,-8.344673E-09
2.923571,8.34465E-07,0.9999999,-8.344673E-09
2.929147,8.34465E-07,0.9999999,-8.344673E-09
2.935291,8.34465E-07,0.9999999,-8.344673E-09
2.940726,8.34465E-07,0.9999999,-8.344673E-09
2.945953,8.34465E-07,0.9999999,-8.344673E-09
2.963944,8.34465E-07,0.9999999,-8.344673E-09
2.981389,8.34465E-07,0.9999999,-8.344673E-09
2.98594,8.34465E-07,0.9999999,-8.344673E-09
2.98982,8.34465E-07,0.9999999,-8.344673E-09
2.994322,8.34465E-07,0.9999999,-8.344673E-09
2.998886,8.34465E-07,0.9999999,-8.344673E-09
3.003406,8.34465E-07,0.9999999,-8.344673E-09
3.007736,8.34465E-07,0.9999999,-8.344673E-09
3.011679,8.34465E-07,0.9999999,-8.344673E-09
3.015873,8.34465E-07,0.9999999,-8.344673E-09
3.019745,8.34465E-07,0.9999999,-8.344673E-09
3.023548,8.34465E-07,0.9999999,-8.344673E-09
3.029233,8.34465E-07,0.9999999,-8.344673E-09
3.035106,8.34465E-07,0.9999999,-8.344673E-09
3.040138,8.34465E-07,0.9999999,-8.344673E-09
3.045349,8.34465E-07,0.9999999,-8.344673E-09
3.052073,8.34465E-07,0.9999999,-8.344673E-09
3.056787,8.34465E-07,0.9999999,-8.344673E-09
3.062481,8.34465E-07,0.9999999,-8.344673E-09
3.067429,8.34465E-07,0.9999999,-8.344673E-09
3.073399,8.34465E-07,0.9999999,-8.344673E-09
3.078284,8.34465E-07,0.9999999,-8.344673E-09
3.085271,8.34465E-07,0.9999999,-8.344673E-09
3.08929,8.34465E-07,0.9999999,-8.344673E-09
3.095436,8.34465E-07,0.9999999,-8.344673E-09
3.100809,8.34465E-07,0.9999999,-8.344673E-09
3.105773,8.34465E-07,0.9999999,-8.344673E-09
3.111347,8.34465E-07,0.9999999,-8.344673E-09
3.117049,8.34465E-07,0.9999999,-8.344673E-09
3.13922,8.34465E-07,0.9999999,-8.344673E-09
3.160134,8.34465E-07,0.9999999,-8.344673E-09
3.178867,8.34465E-07,0.9999999,-8.344673E-09
3.198972,0.005236506,0.9999999,-8.344673E-09
3.217592,0.02094531,0.9999999,-8.344673E-09
3.23616,0.02094531,0.9999999,-8.344673E-09
3.242241,0.02618086,0.9999999,-8.344673E-09
3.262748,0.03665209,0.9999999,-8.344673E-09
3.281773,0.04363513,0.9999999,-8.344673E-09
3.307541,0.05410635,0.9999999,-8.344673E-09
3.327391,0.08901429,0.9999999,-8.344672E-09
3.347265,0.1151971,0.9999999,-8.344673E-09
3.367064,0.1466197,0.9999999,-8.344673E-09
3.386603,0.1623303,0.9999999,-8.344673E-09
3.406501,0.1780435,0.9999999,-8.344673E-09
3.425739,0.1885182,0.9999999,-8.344673E-09
3.447323,0.1989955,0.9999999,-8.344672E-09
3.466589,0.1989955,0.9999999,-8.344672E-09
3.473095,0.2042331,0.9999999,-8.344673E-09
3.491916,0.2094706,0.9999999,-8.344673E-09
3.509977,0.2094706,0.9999999,-8.344673E-09
3.515288,0.2094706,0.9999999,-8.344673E-09
3.519135,0.2094706,0.9999999,-8.344673E-09
3.523505,0.2094706,0.9999999,-8.344673E-09
3.528445,0.2094706,0.9999999,-8.344673E-09
3.532602,0.2094706,0.9999999,-8.344673E-09
3.536754,0.2094706,0.9999999,-8.344673E-09
3.540524,0.2094706,0.9999999,-8.344673E-09
3.54576,0.2094706,0.9999999,-8.344673E-09
3.549944,0.2094706,0.9999999,-8.344673E-09
3.55447,0.2094706,0.9999999,-8.344673E-09
3.558064,0.2094706,0.9999999,-8.344673E-09
3.563776,0.2094706,0.9999999,-8.344673E-09
3.568817,0.2094706,0.9999999,-8.344673E-09
3.574832,0.2094706,0.9999999,-8.344673E-09
3.579225,0.2094706,0.9999999,-8.344673E-09
3.584646,0.2094706,0.9999999,-8.344673E-09
3.589625,0.2094706,0.9999999,-8.344673E-09
3.595257,0.2094706,0.9999999,-8.344673E-09
3.601242,0.2094706,0.9999999,-8.344673E-09
3.625355,0.2199486,0.9999999,-8.344672E-09
3.648703,0.2513818,0.9999999,-8.344673E-09
3.667481,0.2723404,0.9999999,-8.344672E-09
3.686363,0.3090225,0.9999999,-8.344673E-09
3.709153,0.3299884,0.9999999,-8.344673E-09
3.730845,0.3824147,0.9999999,-8.344673E-09
3.750216,0.4663414,0.9999999,-8.344672E-09
3.770386,0.4820856,0.9999999,-8.344673E-09
3.788837,0.4873337,0.9999999,-8.344673E-09
3.807915,0.5083295,0.9999999,-8.344673E-09
3.827261,0.5503336,0.9999999,-8.344673E-09
3.846399,0.6344057,0.9999999,-8.344673E-09
3.864912,0.665954,0.9999999,-8.344673E-09
3.884015,0.6817318,0.9999999,-8.344673E-09
3.907705,0.6922547,0.9999999,-8.344673E-09
3.927815,0.7238277,0.9999999,-8.344673E-09
3.948282,0.7501496,0.9999999,-8.344673E-09
3.966932,0.7817496,0.9999999,-8.344673E-09
3.986164,0.797556,0.9999998,-8.344679E-09
4.00633,0.8502718,0.9999998,-8.344678E-09
4.025502,0.9241532,0.9999999,-8.344673E-09
4.045146,1.029873,0.9999999,-8.344673E-09
4.065372,1.151735,0.9999999,-8.344673E-09
4.084599,1.18889,0.9999999,-8.344673E-09
4.104734,1.252657,0.9999999,-8.344673E-09
4.123631,1.289903,0.9999999,-8.344673E-09
4.143694,1.327181,0.9999999,-8.344673E-09
4.162944,1.34317,0.9999999,-8.344673E-09
4.182385,1.401851,0.9999999,-8.344673E-09
4.201109,1.476674,0.9999999,-8.344673E-09
4.220184,1.583846,0.9999999,-8.344673E-09
4.239017,1.696761,0.9999999,-8.344673E-09
4.25778,1.766871,0.9999999,-8.344673E-09
