Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1006349,0.6230523,-1.05576,-0.7929055,328.7883,109.57,-3.931544E-07,2.239551,-0.01445703,-1.377791,38.17451,301.0876,357.6738
0.2006873,0.5984787,-1.04587,-0.84865,329.1182,107.5613,8.17486E-07,2.239789,-0.01397033,-1.379848,40.32939,301.2451,357.4583
0.3017737,0.4675674,-0.949761,-1.286542,332.2733,92.82126,7.223616E-07,2.240071,-0.01473393,-1.379816,38.89703,299.7472,357.2461
0.434549,0.4670961,-0.9487585,-1.286433,332.306,92.8232,2.336536E-06,2.242292,-0.01290508,-1.381089,38.40146,299.6472,358.0105
0.5676986,0.4654625,-0.9444495,-1.281585,332.441,92.9746,-1.313472E-06,2.243212,-0.01115325,-1.382475,37.12745,298.7195,358.545
0.6677901,0.4635786,-0.9391975,-1.274554,332.6019,93.19962,-2.689615E-06,2.242938,-0.01316035,-1.381139,36.29994,296.871,358.2734
0.7714255,0.4644099,-0.9383227,-1.254479,332.6194,93.88795,-1.046961E-06,2.243863,-0.01610626,-1.382968,37.82401,296.3711,355.6602
0.9019963,0.4680117,-0.9394627,-1.216143,332.5798,95.18498,3.3391E-07,2.243856,-0.01317062,-1.384042,38.41343,295.2746,354.1248
1.033795,0.501849,-0.9336396,-0.9919523,332.7629,102.8367,2.228168E-06,2.248337,-0.01430097,-1.382841,36.81614,295.99,355.5633
1.133826,0.5019721,-0.9326934,-0.990628,332.7921,102.873,-6.518558E-07,2.248476,-0.01432689,-1.385416,37.04479,294.1086,355.0808
1.234007,0.5018172,-0.9316031,-0.9907572,332.8261,102.8621,-2.092057E-06,2.250701,-0.01593736,-1.386163,35.61301,293.5704,356.4703
1.334184,0.5015806,-0.9305813,-0.9915259,332.8597,102.8299,4.093674E-07,2.250757,-0.01663623,-1.384283,36.48651,293.304,355.5929
1.467535,0.5027066,-0.9308946,-0.9903242,332.8536,102.8608,1.962394E-06,2.249722,-0.01479756,-1.385854,35.7526,293.8759,355.1847
1.600191,0.4995807,-0.9292365,-1.002558,332.91,102.4334,1.301033E-06,2.25193,-0.01777683,-1.38371,34.54388,292.7119,355.4775
1.700275,0.4995807,-0.9292365,-1.002558,332.91,102.4334,1.301033E-06,2.254111,-0.016681,-1.383312,34.36598,293.2902,356.2527
1.800331,0.4995807,-0.9292365,-1.002558,332.91,102.4334,1.301033E-06,2.254847,-0.01610579,-1.383719,33.80452,291.5886,356.0026
1.93367,0.4995807,-0.9292365,-1.002558,332.91,102.4334,1.301033E-06,2.25607,-0.01587429,-1.383156,32.92662,292.5426,356.6584
2.03369,0.4978174,-0.9293467,-1.01166,332.9009,102.1689,5.432674E-09,2.255522,-0.01848112,-1.378891,32.9886,292.8341,356.4048
2.134101,0.4943627,-0.9293932,-1.029676,332.8919,101.6257,-2.234544E-06,2.255932,-0.01906773,-1.378587,33.6495,291.4662,355.8595
2.267669,0.4508417,-0.8971325,-1.285476,333.9059,93.21082,5.06694E-07,2.257092,-0.0176097,-1.377747,33.43536,292.0642,355.5464
2.400748,0.4484218,-0.888473,-1.260572,334.1836,93.95869,5.516267E-07,2.256503,-0.01637992,-1.375556,32.6082,293.9057,357.2048
2.53328,0.4465365,-0.8809949,-1.240437,334.4165,94.56379,2.317779E-06,2.252868,-0.01764154,-1.376902,32.40961,292.5074,357.1709
2.633752,0.4456368,-0.8766355,-1.227569,334.5492,94.95688,1.662107E-06,2.254833,-0.01765123,-1.377966,32.59806,291.3936,357.6175
2.768006,0.4505048,-0.8880833,-1.237185,334.1848,94.63225,2.286519E-07,2.253373,-0.01989658,-1.379615,32.60176,292.0368,359.502
2.900333,0.4562182,-0.9008271,-1.243443,333.7801,94.42116,1.895454E-07,2.250548,-0.01890919,-1.383074,33.08258,291.2203,1.115753
3.033992,0.4615545,-0.9125378,-1.245885,333.4085,94.34354,6.725112E-07,2.248538,-0.01853684,-1.383254,32.89138,292.1001,1.793774
3.134468,0.4657071,-0.9210611,-1.242575,333.1378,94.45516,-2.163207E-08,2.249607,-0.01912186,-1.380603,33.63039,293.6486,1.250274
3.266732,0.4750985,-0.9371557,-1.223698,332.6282,95.07096,-2.291864E-07,2.251918,-0.03121539,-1.374421,39.77327,296.085,1.25763
3.367513,0.4750985,-0.9371557,-1.223698,332.6282,95.07096,-2.291864E-07,2.254427,-0.03646206,-1.371217,43.5628,298.1294,1.137756
3.500939,0.5008661,-0.9821826,-1.20142,331.1917,95.87107,-1.297139E-06,2.260809,-0.04791059,-1.357176,50.235,304.3145,1.939863
3.63436,0.5369003,-1.04135,-1.17728,329.2835,96.77171,1.24726E-06,2.271992,-0.05656739,-1.338228,54.80661,316.9268,5.735463
3.76754,0.6537617,-1.204825,-1.109378,323.8331,99.47197,1.974486E-06,2.278093,-0.06387661,-1.30924,57.39738,335.4695,13.36912
3.900632,2.459605,-1.983301,-0.7282109,287.5248,198.6411,-4.220067E-06,2.283374,-0.07805807,-1.267649,59.55191,336.5858,10.2211
4.033834,2.454616,-1.987258,-0.730972,287.2597,198.3155,3.078897E-06,2.296298,-0.09959203,-1.20944,61.14959,333.2717,3.847358
4.136254,2.443254,-1.995369,-0.7360808,286.7352,197.4785,3.054321E-06,2.307153,-0.1298085,-1.158786,61.8873,328.6681,357.3647
4.267517,2.422559,-2.014301,-0.747568,285.6356,195.8533,1.645308E-07,2.322843,-0.1883124,-1.09188,61.97321,319.141,346.3084
