Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1476343,-4.416189,-0.1709654,-1.837915,338.7578,107.9096,3.109197E-06,-2.62973,0.5595293,-2.396629,25.58463,281.5671,358.5178
0.2663116,-4.412083,-0.1763692,-1.832276,338.6029,108.0724,3.087381E-06,-2.629135,0.5550109,-2.390486,25.14026,282.1828,0.2102119
0.3678425,-4.410759,-0.1770136,-1.828261,338.5939,108.1694,8.634392E-07,-2.628532,0.5616388,-2.395704,23.28393,283.7332,5.186543
0.5001091,-4.41361,-0.1696515,-1.82613,338.8204,108.1693,9.706966E-07,-2.633343,0.5611973,-2.394392,20.05746,282.1222,5.061733
0.6331948,-4.417575,-0.1646148,-1.829154,338.9705,108.0156,1.43021E-06,-2.640905,0.5628741,-2.3917,21.34357,281.6946,4.216967
0.7662349,-4.417137,-0.1682249,-1.828663,338.862,108.003,-2.86496E-07,-2.642046,0.5664097,-2.397146,24.07211,279.6702,2.099749
0.8664418,-4.420409,-0.1717711,-1.840494,338.7544,107.6065,6.394292E-07,-2.636796,0.5635664,-2.398998,23.62222,282.7455,5.500401
0.9671683,-4.425034,-0.1749658,-1.856776,338.655,107.0655,1.580689E-07,-2.642669,0.5595202,-2.396889,20.35992,281.4813,4.722357
1.07511,-4.425034,-0.1749658,-1.856776,338.655,107.0655,1.580689E-07,-2.644331,0.5585656,-2.394789,24.28878,279.4947,2.576351
1.207585,-4.425034,-0.1749658,-1.856776,338.655,107.0655,1.580689E-07,-2.646378,0.5565705,-2.39461,23.04007,280.9927,2.512682
1.333733,-4.425034,-0.1749658,-1.856776,338.655,107.0655,1.580689E-07,-2.647361,0.5524221,-2.394377,25.54527,279.9236,1.508162
1.46666,-4.422174,-0.1765625,-1.846543,338.6128,107.443,1.451634E-06,-2.641145,0.5538666,-2.396756,24.95471,282.9753,3.488234
1.567308,-4.418875,-0.1800478,-1.836539,338.5147,107.7839,8.086647E-07,-2.643213,0.5529097,-2.396312,26.78235,280.754,1.793129
1.69957,-4.415063,-0.1850067,-1.826284,338.3784,108.1265,2.4732E-07,-2.641858,0.5538433,-2.39567,25.89793,282.6663,2.384979
1.800011,-4.413185,-0.1870078,-1.819873,338.3288,108.3273,-2.064286E-06,-2.641669,0.5500495,-2.398771,27.29062,281.4099,1.996729
1.900031,-4.416935,-0.1908908,-1.835303,338.2151,107.8338,1.645365E-06,-2.642154,0.5501153,-2.398439,27.03638,281.2971,2.340527
2.007028,-4.426383,-0.2023553,-1.878479,337.8803,106.4541,8.394143E-10,-2.642037,0.5483989,-2.400954,28.46761,280.5567,2.149821
2.135631,-4.436545,-0.2157053,-1.931044,337.4953,104.7833,-6.433842E-07,-2.642544,0.5469587,-2.402286,28.21234,279.3064,2.314405
2.26652,-4.432798,-0.2383063,-1.95153,336.8183,104.1981,2.718906E-06,-2.644599,0.5443518,-2.400814,29.768,280.251,2.238523
2.366557,-4.412428,-0.2799959,-1.943476,335.5366,104.5799,3.037528E-07,-2.645685,0.543165,-2.401753,30.56449,280.7354,2.944085
2.49963,-4.379576,-0.3433413,-1.932275,333.5656,105.1366,8.011053E-07,-2.648752,0.5365816,-2.399068,32.12501,281.6098,2.813728
2.599932,-3.83065,-0.8321293,-1.528965,316.9886,126.621,3.8046E-07,-2.650654,0.5323811,-2.39393,35.15233,284.1153,2.456318
2.700019,-3.825967,-0.8349263,-1.525692,316.8996,126.8395,1.199735E-06,-2.652284,0.5257814,-2.389577,37.12632,287.4259,3.167726
2.833132,-3.821541,-0.8384584,-1.52205,316.815,127.0797,-2.275557E-06,-2.65477,0.522078,-2.3803,40.1572,290.8962,3.16223
2.93371,-3.811412,-0.8437793,-1.512246,316.6763,127.6269,-4.205746E-06,-2.654574,0.5162953,-2.37702,41.92813,292.6156,3.099995
3.068467,-3.793139,-0.8535982,-1.496198,316.4001,128.5465,-2.148018E-06,-2.655322,0.5079328,-2.371929,43.87221,296.6661,3.274285
3.199729,-3.725555,-0.912912,-1.498789,314.1204,130.1109,-1.73514E-07,-2.655498,0.5053781,-2.36677,45.70206,302.4014,5.856853
3.300039,-3.663379,-0.9636323,-1.50151,312.1144,131.6398,-4.172572E-06,-2.65784,0.5088761,-2.365584,44.79288,302.4502,5.133502
3.433562,-3.301119,-1.239229,-1.606352,299.6431,139.8203,5.610477E-06,-2.660407,0.5204916,-2.3725,36.50695,297.1085,3.779532
3.566149,-3.492632,-1.165854,-1.632364,303.5222,131.3953,1.349702E-06,-2.66114,0.5287873,-2.384007,33.01183,290.1012,1.627298
3.666182,-4.445444,-0.3221765,-2.001737,334.9681,102.0539,-1.889559E-06,-2.660614,0.528044,-2.389005,32.60358,288.6726,2.324217
3.766278,-4.45366,-0.3090945,-2.013753,335.3645,101.6374,-1.317565E-06,-2.660608,0.537666,-2.399475,31.2132,285.7883,2.726526
3.866488,-4.460565,-0.2972677,-2.024784,335.7061,101.3308,-8.786195E-07,-2.660406,0.5413831,-2.414642,30.14148,281.4055,3.985603
3.966878,-4.469772,-0.2930306,-2.07023,335.8012,99.96255,-1.608807E-06,-2.660558,0.5434879,-2.429475,28.91162,280.7303,5.312527
4.100393,-4.479198,-0.2873527,-2.125651,335.9171,98.39071,3.019829E-06,-2.66045,0.5479653,-2.447977,26.79984,278.575,6.152348
4.233808,-4.482598,-0.2935451,-2.189842,335.6485,96.68991,-2.058987E-06,-2.662466,0.5451019,-2.459329,26.26406,274.9842,5.011694
