Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1288534,0.4875162,-0.7627602,-0.1350937,338.7448,142.3974,8.44497E-07,1.64483,-0.0037149,-1.658365,5.786554,290.085,359.8426
0.2308436,0.3871592,-0.7348312,-0.2102662,339.5167,138.6552,2.748633E-07,1.646759,-0.002556302,-1.660201,5.552089,288.8342,0.1330959
0.3316807,0.2946779,-0.7065439,-0.2888473,340.3015,135.0398,-4.294796E-07,1.649157,-0.002495375,-1.661899,4.699122,285.9356,0.504594
0.4624643,-0.3607419,-0.1596083,-1.653759,355.47,90.54458,-3.484771E-07,1.652191,-0.001473542,-1.665913,3.99618,285.3664,0.4238785
0.5958956,-0.3609539,-0.1427351,-1.646519,355.9545,90.72916,4.963102E-07,1.65537,-0.001498587,-1.669521,3.790503,285.0418,359.743
0.728812,-0.3604869,-0.1299872,-1.641917,356.3238,90.86662,1.766633E-07,1.656211,5.13345E-05,-1.673009,2.330806,284.8176,1.331117
0.8672593,-0.3603194,-0.1145571,-1.641761,356.7628,90.89969,-1.238709E-08,1.656737,-0.002850011,-1.678713,359.915,283.2263,0.686017
0.9978865,-0.3597607,-0.10758,-1.645617,356.9588,90.83525,1.105232E-07,1.655322,-0.001675431,-1.678675,1.51801,283.1526,359.9499
1.133542,-0.3594585,-0.1040411,-1.649776,357.0614,90.76837,-1.227349E-07,1.650766,-0.003253005,-1.681472,1.186389,280.5977,2.19184
1.266302,-0.3596655,-0.1021486,-1.656141,357.1191,90.62973,8.389701E-08,1.644155,-0.00367048,-1.678645,359.8625,281.0087,1.626646
1.398821,-0.3604321,-0.1014444,-1.657022,357.1483,90.61966,5.711739E-08,1.642299,-0.004252087,-1.671948,2.138002,283.7866,0.7874509
1.532967,-0.3614986,-0.102964,-1.653541,357.1216,90.71137,3.752545E-08,1.642053,-0.00458404,-1.671034,1.990665,283.9255,0.934419
1.665797,-0.3629119,-0.1019316,-1.650898,357.1694,90.77733,1.968236E-07,1.63918,-0.006531727,-1.673064,1.743083,285.2172,359.9795
1.797551,-0.3643606,-0.1000815,-1.652794,357.2343,90.7221,-4.881527E-09,1.635553,-0.003543697,-1.677238,356.8987,284.0397,0.5035354
1.931194,-0.365667,-0.09550408,-1.662198,357.3612,90.47372,6.828434E-08,1.63957,-0.004278515,-1.681845,359.2421,280.9,358.4124
2.033475,-0.3658378,-0.09826643,-1.670004,357.2774,90.27731,2.424181E-07,1.642029,-0.001715101,-1.688196,1.214781,280.386,358.7896
2.161703,-0.365508,-0.09840328,-1.696535,357.2719,89.51073,-1.678151E-07,1.643917,-0.003405105,-1.700055,358.1147,277.4928,1.10676
2.262082,-0.3640534,-0.09587572,-1.745396,357.3423,88.09102,9.684757E-08,1.647878,-0.003180332,-1.704011,358.7946,273.2349,1.17454
2.394425,-0.3594471,-0.09312384,-1.817847,357.4217,86.01171,-2.265045E-07,1.655218,-0.005731907,-1.702924,359.8471,270.2198,359.274
2.494668,-0.3528466,-0.09310961,-1.879828,357.4299,84.23011,-1.07031E-07,1.657973,-0.008242145,-1.708046,1.816012,266.6135,358.2754
2.595748,-0.3450345,-0.09576457,-1.934598,357.3703,82.65343,1.659848E-07,1.660851,-0.01034349,-1.706365,1.181715,264.3926,358.5463
2.728698,-0.3369204,-0.09935838,-1.979633,357.2905,81.35397,-1.34428E-07,1.674006,-0.01805278,-1.698791,3.864247,267.8138,1.34454
2.829381,-0.334368,-0.1019948,-1.991123,357.2236,81.022,1.228689E-08,1.678663,-0.01109158,-1.686758,8.328128,280.1101,5.390157
2.962512,-0.340419,-0.146661,-1.898273,355.9719,83.65084,-8.0006E-08,1.688131,-0.01012809,-1.680593,16.65666,292.0742,7.655408
3.062546,-0.3432063,-0.1554068,-1.849792,355.7275,85.04811,-2.710242E-07,1.694407,0.0078659,-1.680826,28.32749,300.1627,8.995859
3.166564,-0.3438637,-0.1879433,-1.794792,354.8024,86.65024,1.274559E-07,1.696262,0.005949998,-1.674869,23.21419,302.7833,6.30424
3.298247,-0.328484,-0.3033853,-1.586504,351.4997,92.72012,-6.27121E-07,1.698528,0.007421676,-1.676992,21.76476,309.9634,6.96819
3.428236,0.3707903,-0.8921979,-0.4383998,333.7849,133.1229,-3.896738E-07,1.702032,0.01249533,-1.680959,22.5511,313.9405,7.518354
3.528544,0.3709325,-0.8976115,-0.4429438,333.5951,133.0024,1.097398E-06,1.702536,0.01567326,-1.680425,25.56443,314.9051,5.744451
3.629036,0.3721391,-0.9004574,-0.4440914,333.4974,133.0029,-3.138305E-07,1.698084,0.004066765,-1.670948,25.41822,319.3874,7.197351
3.761689,0.3721391,-0.9004574,-0.4440914,333.4974,133.0029,-3.138305E-07,1.702508,0.004462175,-1.668274,23.56277,325.2587,7.606857
3.862771,0.4040632,-0.9001819,-0.4112392,333.5016,134.4161,-4.217168E-07,1.708452,0.004226588,-1.665262,23.34491,328.599,6.748881
3.99601,0.6825688,-0.8890386,-0.1758831,333.7263,145.1892,-7.69563E-07,1.709651,0.003811408,-1.660545,21.55224,332.1771,6.745758
4.097452,0.6825755,-0.8947462,-0.1792383,333.5429,145.1301,9.134439E-07,1.712488,0.005772082,-1.655714,24.93426,329.5109,4.803973
4.228008,0.1242555,-1.412072,0.717191,0.5188583,103.8808,3.630597E-08,1.717713,0.006892834,-1.647787,23.15877,331.6185,4.107116
4.361918,0.9285825,-0.778261,0.03538525,0.07046044,221.1051,-1.448805E-09,1.721868,0.00354581,-1.641887,17.91951,332.6154,3.981138
4.465909,0.927835,-0.7821115,0.03607341,0.07046267,221.1051,-4.72471E-10,1.723846,0.0004700925,-1.638184,21.6394,332.5207,2.855316
4.599874,0.9198111,-0.8051934,0.04309031,0.07045019,221.105,-8.176755E-10,1.72165,-0.004270114,-1.628942,25.11983,330.9244,1.377957
4.730566,0.9074806,-0.8355991,0.05440187,0.07045703,221.1051,-1.392708E-09,1.714961,-0.01368454,-1.619047,29.43429,330.1327,0.05482842
4.8611,0.8587211,-0.9028387,0.09742583,0.07045361,221.1051,-2.560445E-09,1.69878,-0.02958428,-1.609581,36.44566,324.5462,356.3833
4.966701,0.7229902,-1.062995,0.2169685,0.07046267,221.1051,-3.595252E-09,1.684852,-0.03446557,-1.604027,37.58506,320.9544,354.6529
5.066941,0.5794057,-1.232475,0.3435169,0.07045361,221.1051,-2.560445E-09,1.671007,-0.03464614,-1.597355,38.33148,321.0355,354.6312
5.197653,0.6119077,-1.318329,-0.4757019,320.4109,136.3698,1.716572E-07,1.656032,-0.03253008,-1.585531,36.45465,323.3705,356.0292
5.33119,0.6194345,-1.324747,-0.4713576,320.1623,136.7289,-5.397825E-07,1.650068,-0.02928152,-1.582683,37.45513,323.6608,355.6392
5.465102,0.6277521,-1.334958,-0.4699896,319.7523,137.0461,-9.611763E-08,1.645591,-0.0214937,-1.567699,34.04437,322.5594,354.1325
5.566648,0.6419713,-1.325193,-0.4416973,320.067,138.1903,-1.066951E-06,1.647951,-0.01578318,-1.559862,30.43288,326.3414,354.2784
5.694296,0.6741198,-1.284572,-0.36589,321.4591,140.9467,3.236686E-06,1.649087,-0.003713435,-1.558671,25.95027,329.4855,355.8123
5.795214,0.7689316,-0.9704781,0.1762895,0.05895473,221.1091,4.507413E-08,1.649403,0.003898352,-1.565314,21.06738,329.9071,357.1036
5.895977,0.7576237,-0.9580206,0.1862529,0.05896174,221.1091,-5.220823E-11,1.647234,0.01003725,-1.577348,16.6165,328.0841,359.1939
6.028335,0.7337124,-0.9411436,0.2075165,0.05895833,221.1091,2.205658E-10,1.647431,0.0193302,-1.595447,11.54097,326.43,1.201845
6.162149,0.6682007,-0.8976517,0.2644083,0.05895491,221.1091,-1.280345E-09,1.649658,0.02648487,-1.618955,6.892903,326.0699,4.43481
6.264224,0.6307239,-0.8733596,0.297189,0.05895491,221.1091,-1.280345E-09,1.650224,0.02961184,-1.634251,3.771198,324.6993,5.836655
6.396291,0.5506176,-0.8265712,0.3677138,0.05895833,221.1091,2.205658E-10,1.650352,0.03128411,-1.649313,1.961219,322.1966,6.55884
6.512509,0.50959,-0.8036915,0.4031381,0.05896399,221.1091,-1.851476E-09,1.654595,0.03489888,-1.654721,358.85,320.9435,6.1052
