Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1000122,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.111119,-0.03281335,-0.8109738,26.75419,339.3173,5.107486
0.2333594,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.110491,-0.05209912,-0.7468123,29.49729,337.8211,2.088067
0.335229,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.108444,-0.08008882,-0.6978432,33.97391,335.2145,1.637834
0.4359459,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.107114,-0.1044931,-0.6419009,36.49324,333.0196,0.7954156
0.5665808,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.095695,-0.1533802,-0.561123,38.85407,331.8273,358.7932
0.6687691,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.076365,-0.2128439,-0.5100284,41.89163,330.0763,359.3548
0.8014029,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.060639,-0.3036078,-0.4620017,47.42493,329.2851,0.2861835
0.9350559,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.049896,-0.3809077,-0.4295116,52.04381,328.7395,2.138428
1.035519,-0.8511305,0.1376183,-1.379534,2.413043,78.90948,2.478557E-08,1.047223,-0.4270467,-0.4128425,56.81194,328.8519,4.036334
1.168391,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.039511,-0.4635252,-0.3934084,59.67421,328.1071,5.473309
1.273283,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.029837,-0.4783955,-0.3853906,59.25968,318.1651,0.7002951
1.399984,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.028456,-0.486288,-0.3719817,61.78235,317.2857,0.7033342
1.501648,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.026321,-0.4805226,-0.3637339,62.6763,320.082,2.809986
1.635349,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.024245,-0.4696676,-0.3592879,61.62117,318.6472,1.742729
1.740378,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.024816,-0.4657122,-0.3560183,60.75248,318.4714,0.5046949
1.859854,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.022478,-0.4647225,-0.3577985,60.71511,317.4723,359.2229
1.991132,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.02127,-0.4647335,-0.3600931,60.86256,317.708,359.9018
2.123652,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.011035,-0.4456971,-0.3768462,60.52377,315.7237,0.823742
2.234959,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.009437,-0.4068251,-0.3826873,57.53232,315.3085,0.4346392
2.367701,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.012568,-0.339002,-0.3961706,52.18724,312.4826,357.806
2.468643,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.018932,-0.2892274,-0.407269,49.38888,310.4199,355.2015
2.602748,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.032425,-0.2114921,-0.440868,44.36458,309.4335,353.8351
2.709981,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.043205,-0.1424114,-0.4834549,36.97574,310.7223,355.6723
2.849488,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.044613,-0.08186617,-0.5554072,28.98246,311.1002,359.0111
2.974956,-0.8631872,0.06427284,-1.307702,0.8471682,80.31531,-2.400562E-08,1.043628,-0.04894649,-0.6196715,25.12928,308.4227,2.544693
3.09999,-0.7223015,-0.5208784,-0.1535262,344.6008,110.6096,2.988006E-07,1.042144,-0.02310324,-0.6820598,23.1161,305.6392,3.976921
