Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1335698,1.03635,-0.728862,-0.2912041,359.8463,224.1412,5.011745E-09,-0.1163543,0.1347882,-1.816149,23.8434,36.81268,358.5802
0.2608674,0.8586907,-0.361431,-0.1180119,359.8463,224.1412,-1.265721E-08,-0.1339996,0.1404132,-1.820225,19.44757,32.36735,358.9102
0.3684681,0.8443306,-0.3539699,-0.1037696,359.8463,224.1412,-1.265721E-08,-0.1453025,0.1531206,-1.820854,14.48702,29.6205,358.4871
0.4954853,0.8234667,-0.2981938,-0.08379205,359.8463,224.1412,-1.265721E-08,-0.158926,0.1630156,-1.822424,8.474955,27.88572,0.2657547
0.5955172,0.8075207,-0.2516463,-0.06819388,359.8463,224.1412,-6.404181E-10,-0.1648911,0.1704408,-1.823837,4.094072,26.88373,1.077238
0.6956602,0.7896922,-0.1843226,-0.05032235,359.8463,224.1412,-5.309275E-09,-0.1698396,0.1732071,-1.826351,0.8983862,26.49415,1.636839
0.8031788,0.7716798,-0.1174056,-0.03267895,359.8463,224.1412,-6.404181E-10,-0.1719442,0.1750059,-1.828344,0.2798243,26.05967,2.157359
0.9338779,0.634616,0.3851341,0.102659,359.8463,224.1412,-6.404181E-10,-0.1708983,0.1732104,-1.829472,1.450374,26.38276,1.924787
1.075139,0.641353,0.3348917,0.09610946,359.8463,224.1412,-7.202413E-09,-0.1640095,0.1624721,-1.82791,7.021408,27.53213,0.9966292
1.200002,0.6489144,0.2748645,0.08798076,359.8463,224.1412,-6.404181E-10,-0.1535432,0.1433362,-1.825988,17.84794,29.83979,358.9601
1.335342,0.7066137,0.1332894,0.03108186,359.8463,224.1412,-6.404181E-10,-0.1445531,0.1316603,-1.824945,26.15374,33.6016,359.1742
1.461465,0.7457792,0.03956376,-0.007448958,359.8463,224.1412,-6.404181E-10,-0.1372484,0.1207824,-1.8242,31.52866,35.60331,358.4573
1.564879,0.7559417,-0.007728986,-0.01749832,359.8463,224.1412,-6.404181E-10,-0.1339675,0.1146167,-1.821403,33.45818,35.59938,358.6648
1.696913,0.7923259,-0.1862215,-0.05366731,359.8481,224.1409,-2.769837E-09,-0.1305027,0.110152,-1.8191,35.1154,34.85323,358.2903
1.827361,1.033894,-1.380557,-0.2878105,359.8481,224.1409,5.652275E-10,-0.1299529,0.1095044,-1.817516,35.58815,34.582,358.4897
1.966478,1.032142,-1.375648,-0.2864324,359.8481,224.1409,5.652275E-10,-0.1312383,0.1093041,-1.817175,35.45816,33.20107,358.0828
2.099285,0.9834315,-1.376353,-0.2387775,359.8481,224.1409,-5.616126E-09,-0.1335074,0.1106545,-1.816795,34.79614,30.60782,357.3632
2.232793,0.8992766,-1.379963,-0.1567342,359.8481,224.1409,-4.638574E-09,-0.1316243,0.1119874,-1.819648,34.15539,33.06605,358.9496
2.375522,0.6194186,-1.409407,0.1155295,359.8481,224.1409,5.652275E-10,-0.1266686,0.1175914,-1.823166,32.16235,36.817,1.470642
