Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1182435,0.5776231,0.1259591,0.3027852,359.7942,191.0471,-1.847872E-09,0.606657,0.63384,-1.293369,17.64783,358.9579,1.611638
0.2330683,0.4984299,0.1651177,0.3184559,359.7942,191.0471,-2.544044E-09,0.6112653,0.6130431,-1.280854,15.60929,355.9643,356.8136
0.3331218,0.5406529,-0.1325497,0.310025,359.7942,191.0471,5.468187E-10,0.6061358,0.6305501,-1.291264,25.4331,357.6789,359.5274
0.4334316,0.5784685,0.1100717,0.3027305,359.7942,191.0471,-1.824636E-09,0.6009344,0.6385474,-1.29235,18.08968,359.3141,2.539239
0.5664967,0.5491237,0.06575641,0.3085123,359.7935,191.0472,3.146009E-09,0.6273236,0.6229587,-1.280254,19.3388,356.8918,357.7827
0.6998007,0.5822282,-0.05439892,0.3020283,359.7935,191.0472,3.146009E-09,0.6263901,0.6308515,-1.277146,23.54613,358.5771,0.1004513
0.8038055,0.5403471,0.009331074,0.3100969,359.7935,191.0472,2.190024E-09,0.625054,0.6337054,-1.278847,21.70826,356.8425,359.3486
0.9333121,0.5601498,-0.02778225,0.306085,359.7935,191.0472,3.130518E-09,0.6256327,0.6268709,-1.276596,22.7407,357.2529,357.4158
1.033323,0.4980542,-0.003309454,0.3186688,359.7935,191.0472,3.857561E-09,0.6316856,0.6313704,-1.273766,21.73537,355.5412,357.3696
1.133466,0.5218707,0.05637408,0.313872,359.7935,191.0472,3.84207E-09,0.6287205,0.6348237,-1.273689,20.04821,355.7824,0.6338845
1.266507,0.4915859,0.04464803,0.3198115,359.7935,191.0472,3.153755E-09,0.6272669,0.6361687,-1.274496,20.16055,355.0069,359.7679
1.366718,0.4892253,-0.01854201,0.3204555,359.7935,191.0472,3.880798E-09,0.6263747,0.636787,-1.275375,22.19276,355.1188,1.065899
1.499984,0.4411128,0.05168337,0.3301849,359.7935,191.0472,3.146009E-09,0.6207939,0.6332459,-1.277973,20.3072,352.9612,3.146088
1.600732,0.385944,-0.07213544,0.340937,359.7935,191.0472,2.893831E-09,0.6221719,0.6313192,-1.280724,23.3124,351.2701,359.8284
1.704707,0.342468,-0.1233394,0.3494552,359.7935,191.0472,3.849816E-09,0.6190861,0.6281965,-1.294746,25.32381,349.6788,359.811
1.83348,0.3956316,-0.01839963,0.3392542,359.7935,191.0472,3.138263E-09,0.616524,0.6421302,-1.290082,21.34303,352.5603,2.522406
1.933536,0.3692499,-0.006199449,0.3442688,359.7935,191.0472,3.138263E-09,0.6149617,0.6440072,-1.291996,21.40953,351.3716,1.277789
2.066696,0.3787545,-0.007687299,0.3423765,359.7935,191.0472,2.182279E-09,0.6188228,0.6427467,-1.296254,21.83806,351.9639,0.2897037
2.204721,0.3213316,0.004277881,0.3546112,359.7932,191.0485,-9.465754E-10,0.6138474,0.643846,-1.302298,20.78728,349.8006,359.463
2.333781,0.3527896,-0.1013818,0.3592239,359.8068,191.0658,-1.095822E-09,0.6209635,0.6388792,-1.304523,24.31577,351.0685,357.1295
