Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1348588,1.483128,0.1109798,0.4981393,1.24068,158.6799,-3.270098E-09,1.956864,0.3682371,-0.3877762,18.46411,335.1543,359.5009
0.2691098,1.643229,0.2028497,0.5580765,1.240669,158.6799,7.01082E-09,1.958917,0.367799,-0.3889154,15.79575,338.7466,1.584039
0.4001809,1.645358,0.2042679,0.5588639,1.240669,158.6799,7.01082E-09,1.960488,0.3678477,-0.3872517,16.61858,338.9158,0.8664189
0.5016518,1.662798,0.1978115,0.5657699,1.240668,158.6799,2.207934E-08,1.964807,0.3670803,-0.3858304,19.07766,341.3704,1.114598
0.6359826,1.687211,0.1888334,0.5752212,1.308847,158.6795,-5.008534E-09,1.967663,0.3718221,-0.3809773,20.32381,340.4786,0.4174062
0.7378454,1.701622,0.1833022,0.5810044,1.308847,158.6795,-5.008534E-09,1.965166,0.3654321,-0.389976,19.38922,341.4351,0.9329082
0.8414197,1.713732,0.1798928,0.5860353,1.308846,158.6795,5.067773E-08,1.965485,0.3668258,-0.3911419,18.34305,340.2131,359.6473
0.9769226,1.725655,0.1735991,0.591077,1.308857,158.6795,1.831687E-08,1.967883,0.3677686,-0.3940184,18.1542,342.2961,359.1753
1.108154,1.743035,0.1376597,0.5986146,1.308856,158.6795,2.201525E-08,1.972307,0.3630528,-0.3921277,19.04885,342.7751,358.9244
1.23824,1.765063,0.09329929,0.6087447,1.308844,158.6795,3.369861E-08,1.976814,0.3634967,-0.3921761,20.15732,343.9156,359.5774
1.367207,1.913586,-0.1838266,0.6497914,0.3655754,159.23,1.678135E-08,1.980742,0.3605369,-0.3911354,20.2834,344.9175,359.1993
1.467298,1.91324,-0.1831975,0.6495951,0.3655676,159.23,6.383309E-09,1.981789,0.3621014,-0.3929687,20.67933,346.3254,0.03934988
1.607824,1.913374,-0.1813034,0.6496645,0.3655635,159.2299,7.008535E-10,1.982934,0.3616847,-0.3928203,20.15528,346.5671,0.4696109
1.733542,1.911487,-0.1795802,0.6490418,0.3655635,159.2299,7.008535E-10,1.98315,0.3602605,-0.3932581,21.04897,345.5282,0.003582852
1.835624,1.909476,-0.1790516,0.6483049,0.3655707,159.2299,5.958789E-09,1.980941,0.3612286,-0.396481,20.9722,345.7061,0.7448322
1.966885,1.902109,-0.1638241,0.6453109,0.3655698,159.2299,2.021077E-09,1.973074,0.3624584,-0.4020141,19.76443,342.6959,0.3506831
2.100426,1.887225,-0.1373095,0.6389288,0.3655626,159.2299,9.994324E-09,1.970295,0.3620117,-0.4059184,20.65526,342.7896,359.7957
2.201488,1.817307,-0.005474882,0.6104614,0.3655698,159.2299,2.021077E-09,1.964392,0.3624677,-0.4080383,20.75818,344.0262,358.9648
2.333598,1.817685,-0.008312972,0.610693,0.3655617,159.2299,-7.174571E-09,1.950722,0.3557566,-0.4218053,28.69483,340.3839,358.0308
2.434585,1.803797,-0.03176369,0.6054931,0.3655676,159.23,1.294425E-08,1.938629,0.3535321,-0.4165531,31.17703,335.6424,357.4647
2.566664,1.776996,-0.07935512,0.5958928,0.3655685,159.23,1.032103E-08,1.927299,0.3512167,-0.410312,35.3094,332.1352,358.5848
2.666977,1.73855,-0.1448587,0.5819163,0.3655685,159.2299,3.322887E-09,1.922078,0.3481876,-0.4038243,35.2706,327.053,356.2974
2.767359,1.187882,-1.187745,0.6783407,310.2108,146.0706,3.474708E-07,1.912556,0.3425214,-0.3972518,36.70501,326.5378,355.067
2.868405,1.187882,-1.187745,0.6783407,310.2108,146.0706,3.474708E-07,1.89586,0.3382815,-0.3737626,38.11246,326.6408,356.0452
2.979943,1.187882,-1.187745,0.6783407,310.2108,146.0706,3.474708E-07,1.888963,0.3317515,-0.364305,40.31811,326.0853,357.7747
3.101795,1.195143,-1.195362,0.6804184,309.9437,146.372,-1.513154E-06,1.882227,0.3236058,-0.3445737,41.10065,325.1072,359.1622
3.204925,1.20439,-1.205101,0.6828326,309.6064,146.7571,2.115073E-06,1.873255,0.316926,-0.3329203,43.16422,327.0914,359.0716
