Timestamp, xPos, yPos, zPos, xRot, yRot, zRot, uxPos, uyPos, uzPos, uxRot, uyRot, uzRot
0.1002873,-1.114583,-0.6511509,1.398193,359.8625,147.5582,3.909106E-09,0.3192089,0.4208562,0.5525269,11.89238,349.2056,8.824996
0.2011383,-1.114583,-0.6511509,1.398193,359.8625,147.5582,3.909106E-09,0.3560887,0.4180435,0.5134887,8.873318,3.348241,7.25637
0.3339522,-1.054116,-0.6388789,1.43629,359.8625,147.5582,3.909106E-09,0.4028338,0.4157141,0.4460059,10.72387,13.29879,5.87488
0.4669902,-1.054116,-0.6388789,1.43629,359.8625,147.5582,3.909106E-09,0.4429965,0.4271015,0.3738165,8.210389,24.01036,3.20095
0.569718,-0.9898552,-0.6378456,1.476803,359.8625,147.5582,3.909106E-09,0.4600109,0.4362069,0.3337325,6.644653,29.75281,359.6602
0.7016042,-0.8662606,-0.6468402,1.554817,359.8625,147.5582,3.909106E-09,0.4691314,0.4362859,0.2757517,8.727854,44.65067,356.6396
0.8348762,-0.8068409,-0.6645204,1.592402,359.8625,147.5582,3.909106E-09,0.429679,0.4410452,0.2456162,7.907386,52.40438,355.5786
0.9352653,-0.6276921,-0.7101607,1.705889,359.8625,147.5582,3.909106E-09,0.3869686,0.4429076,0.230657,5.211013,50.86259,355.672
1.067291,2.35485,0.02307665,1.907702,359.4473,208.9111,-1.100991E-08,0.3191252,0.4453113,0.2248862,6.808684,54.06228,355.52
1.200732,2.351638,0.02776754,1.909521,359.4473,208.9111,2.330924E-09,0.2466801,0.4431694,0.2095376,1.446742,51.07004,-0.003661322
1.305574,2.333245,0.05781212,1.919934,359.4473,208.9111,2.330924E-09,0.2008096,0.4601663,0.1933853,355.4912,47.54805,1.686383
1.442868,2.292734,0.1522681,1.943158,359.4473,208.9111,2.330924E-09,0.165349,0.4635329,0.1804672,347.0236,46.08539,2.888839
1.567684,2.261631,0.2740512,1.961534,359.4473,208.9111,2.330924E-09,0.1359205,0.4685248,0.1667918,345.5299,48.98621,4.489338
1.705206,2.243541,0.3617817,1.972429,359.4473,208.9111,2.330924E-09,0.1282476,0.467597,0.1575926,341.7365,51.64363,5.023584
1.838817,2.234422,0.465584,1.978603,359.4473,208.9111,2.330924E-09,0.1261059,0.4742686,0.1444717,337.6326,55.27367,4.685806
1.96715,2.252477,0.5491977,1.969641,359.4473,208.9111,2.330924E-09,0.1358282,0.4777865,0.1340617,333.935,57.28064,3.856731
2.067827,2.267806,0.5983421,1.96179,359.4473,208.9111,2.330924E-09,0.1524433,0.4776871,0.1287763,333.769,58.73147,2.965149
2.200291,2.349746,0.7064438,1.918055,359.4473,208.9111,2.330924E-09,0.1849183,0.4764616,0.1223937,335.1134,59.40244,3.302571
2.300389,2.405497,0.7694915,1.888186,359.4473,208.9111,2.330924E-09,0.2168623,0.4657121,0.1218435,345.5736,56.86955,4.687192
2.400392,2.43715,0.8022429,1.871189,359.4473,208.9111,2.330924E-09,0.2385883,0.4579788,0.1196153,355.2391,47.04743,6.887769
2.505961,2.42054,0.7892084,1.880135,359.4473,208.9111,2.330924E-09,0.2625859,0.4636722,0.1104343,353.9514,42.08536,6.990944
2.634348,2.392304,0.7735941,1.895423,359.4473,208.9111,2.330924E-09,0.284692,0.4603466,0.096861,356.2718,41.35364,7.754332
2.766923,2.362295,0.7542723,1.911638,359.4473,208.9111,2.330924E-09,0.3087602,0.4575698,0.09232002,355.1202,37.47674,6.334538
2.899947,2.33533,0.7356967,1.926199,359.4473,208.9111,2.330924E-09,0.300938,0.4374116,0.1107702,4.932034,20.94832,10.02047
2.999993,2.33533,0.7356967,1.926199,359.4473,208.9111,2.330924E-09,0.2982028,0.4252723,0.1134632,21.64594,354.3518,5.550365
3.100112,2.253406,0.6610596,1.970316,359.4473,208.9111,2.330924E-09,0.301221,0.4159904,0.1170043,26.17375,340.4034,0.5245664
3.233503,2.175719,0.5887804,2.012164,359.4473,208.9111,2.330924E-09,0.2961073,0.4149507,0.1232243,27.32659,337.6117,357.4304
3.335246,1.960598,0.3851275,2.128178,359.4473,208.9111,2.330924E-09,0.2848499,0.4131079,0.1442647,25.88284,340.0821,355.8381
3.467707,1.71029,0.1271691,2.263349,359.4473,208.9111,2.330924E-09,0.2567869,0.4033698,0.1718061,28.89794,344.2849,354.698
3.568262,1.544761,-0.06348775,2.352814,359.4473,208.9111,2.330924E-09,0.2279647,0.4021134,0.1963222,30.19508,345.7813,356.1281
3.700351,1.492292,-0.1259827,2.381201,359.4473,208.9111,2.330924E-09,0.190233,0.3943782,0.2140431,30.7515,346.9317,356.2178
3.837991,1.276929,-0.2914648,2.498721,359.4473,208.9111,2.330924E-09,0.1529653,0.3917693,0.2346283,27.42737,349.0324,357.3883
3.967983,0.8616464,-0.1870792,1.971742,342.1561,199.1542,4.444333E-08,0.1247767,0.3948969,0.2475219,26.22577,351.1454,1.697661
4.097613,-0.1652082,-0.4331997,1.999581,359.8625,147.5582,3.909106E-09,0.1100182,0.398085,0.2537412,24.01822,351.1087,0.3496286
4.200752,-0.1641286,-0.4320045,2.000278,359.8625,147.5582,3.909106E-09,0.09484179,0.4083167,0.2570227,16.69056,352.7923,1.77073
4.301133,-0.1615246,-0.4252838,2.001953,359.8625,147.5582,3.909106E-09,0.0871164,0.40975,0.2544591,12.04464,353.865,2.573584
4.401835,-0.1585698,-0.4159514,2.003115,359.8015,147.5588,-8.580818E-10,0.08664517,0.4161993,0.252681,11.27479,354.8952,2.613129
